AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
8.0,0.011613596504538587,0.15564732190877767,0.03583794832229614,0.04913025,0.20400918997149486,0.8564097426753698,0.3783639073371887,0.7164098,10.557633041225026,14.581847232611272,200000.0,0.19999999999999998,case_186,unet,0018
8.0,0.011280832582068617,0.024895814543128697,0.03583299368619919,0.04600582,0.20506593184957733,0.13696378474543935,0.3781503736972809,0.7207146,10.553133712713562,15.665726640672853,500000.0,0.5,case_187,unet,0018
8.0,0.011164102200940815,0.006220628164471585,0.03582476079463959,0.04493927,0.20556797319034176,0.03421344292459079,0.3777846693992615,0.7226296,10.545350785867324,16.08013659322904,1000000.0,1.0,case_188,unet,0018
10.0,0.011310427626110954,0.7418067432777118,0.035841844975948334,0.06576742,0.2605010655449675,3.402674628871049,0.3786180019378662,0.9071514,10.563574564644698,13.793325023240993,100000.0,0.09999999999999999,case_189,unet,0018
10.0,0.010719429002448617,0.1854323308137138,0.035840149968862534,0.06072158,0.2637571804815546,0.8505314556595945,0.3785519599914551,0.9193335,10.562231472812927,15.140144574630636,200000.0,0.19999999999999998,case_190,unet,0018
10.0,0.012360134321080133,0.02965933935261048,0.03583526238799095,0.06083848,0.2535986531775941,0.13602058666402514,0.3783361315727234,0.8871204,10.5576492639136,14.58156745533419,500000.0,0.5,case_191,unet,0018
10.0,0.012228088676068803,0.007410502179629258,0.03582713007926941,0.05982066,0.25439831964244847,0.033978254811721585,0.37797173857688904,0.8900587,10.549874850165411,14.878784353098077,1000000.0,1.0,case_192,unet,0018
-4.0,0.01457063863535287,-0.30431382739404633,0.03778018057346344,0.04051213,-0.003885927674579307,8.059103331627002,0.5567321181297302,-0.0486621,14.736089390763139,-1.2011735744331389,100000.0,0.09999999999999999,case_321,unet,4418
-4.0,0.01433506480417902,-0.07606812676290674,0.037778597325086594,0.03497618,-0.0030507427366826332,2.014596723911184,0.5566933155059814,-0.04490226,14.735679853743893,-1.283795428774669,200000.0,0.19999999999999998,case_322,unet,4418
-4.0,0.014143790270928743,-0.01216427134637327,0.03777405619621277,0.03173082,-0.003179398716236312,0.32224648305576553,0.5565839409828186,-0.04551806,14.73455585737763,-1.4345062623657379,500000.0,0.5,case_323,unet,4418
-4.0,0.014080478316199834,-0.0030383763341060195,0.037766676396131516,0.03063268,-0.0032355092748729956,0.08052370806974843,0.5564306974411011,-0.0457355,14.733377425239805,-1.4930296663563227,1000000.0,1.0,case_324,unet,4418
-2.0,0.012998827013358222,-0.022924386688742596,0.03778276965022087,0.03628638,0.08348950832968187,8.06495982031143,0.5568995475769043,0.1583637,14.739510965778253,4.364273868046358,100000.0,0.09999999999999999,case_325,unet,4418
-2.0,0.012756590008773496,-0.005723190492491956,0.03778116777539253,0.03072196,0.08470598921295883,2.016069349403227,0.5568570494651794,0.1628461,14.739011053752266,5.300641625729608,200000.0,0.19999999999999998,case_326,unet,4418
-2.0,0.012549531159347035,-0.0009118803065878061,0.03777670860290527,0.02741803,0.08551072846648058,0.3224852217556603,0.5567465424537659,0.1645983,14.73782558205583,6.00328688822647,500000.0,0.5,case_327,unet,4418
-2.0,0.012479438869718305,-0.00022646288229247587,0.037769343703985214,0.02630018,0.0857751511843615,0.08058379382812503,0.5565779209136963,0.1651646,14.73623490193104,6.279979832837646,1000000.0,1.0,case_328,unet,4418
0.0,0.015042629129962447,0.2585320624427312,0.03778528422117233,0.03324144,0.17245364598227583,8.06114992243772,0.5570511817932129,0.3727979,14.742543116324605,11.214854109809925,100000.0,0.09999999999999999,case_329,unet,4418
0.0,0.014805169915604686,0.06463690670819443,0.0377839133143425,0.02778104,0.17511571500961826,2.015127429681362,0.5570158958435059,0.3787273,14.74214412915421,13.63258178959463,200000.0,0.19999999999999998,case_330,unet,4418
0.0,0.014649425646595951,0.010342070724662394,0.03777945041656494,0.02442649,0.17664710579420043,0.3223296957009944,0.5569149255752563,0.3822425,14.741212998987116,15.648687142524366,500000.0,0.5,case_331,unet,4418
0.0,0.015232748203362142,0.002585483888754525,0.03777199611067772,0.02525602,0.17632738796009922,0.08054518019216195,0.5567485094070435,0.3819545,14.73971637018296,15.123305255539075,1000000.0,1.0,case_332,unet,4418
2.0,0.02284225866125178,0.5396814470227643,0.03778790682554245,0.03799723,0.25961903080778254,8.047583364234193,0.557209849357605,0.5838863,14.745718833543942,15.366549087920356,100000.0,0.09999999999999999,case_333,unet,4418
2.0,0.022576856318536707,0.13491421861194336,0.037786323577165604,0.03218518,0.2617114446212049,2.0116925717195957,0.55717533826828,0.5895077,14.745423357486487,18.316122513529518,200000.0,0.19999999999999998,case_334,unet,4418
2.0,0.022461632554039768,0.02158360096289483,0.03778202086687088,0.02886651,0.26447184173542865,0.3217828865957026,0.5570662617683411,0.5960212,14.744215608032865,20.647497740461176,500000.0,0.5,case_335,unet,4418
2.0,0.022423352600413643,0.005394758677242882,0.03777465224266052,0.02774306,0.26538133356506716,0.08040851626643088,0.5569037199020386,0.5981646,14.742788797221632,21.560873241812548,1000000.0,1.0,case_336,unet,4418
4.0,0.03295548126811787,0.8202055294025994,0.037790365517139435,0.04386799,0.34387842323058937,8.024017611035395,0.5573800802230835,0.7913434,14.749264067591234,18.03919896945358,100000.0,0.09999999999999999,case_337,unet,4418
4.0,0.03272147211711305,0.20503955497340665,0.037789054214954376,0.03803672,0.34592801999915135,2.0058278199720365,0.5573348999023438,0.7973453,14.748580282853121,20.962514643744253,200000.0,0.19999999999999998,case_338,unet,4418
4.0,0.03269257123819427,0.03280046095498905,0.037784893065690994,0.03477942,0.3496499426596234,0.3208436619287881,0.5572417378425598,0.8062551,14.747738914432448,23.181959331121682,500000.0,0.5,case_339,unet,4418
4.0,0.032682877931517175,0.00819759864220311,0.03777727484703064,0.03367615,0.350880227276308,0.08017329916732108,0.557064414024353,0.80919,14.74601903604858,24.028578088647304,1000000.0,1.0,case_340,unet,4418
6.0,0.04519376564499039,1.0997238766038242,0.037792906165122986,0.04954634,0.42760178908892255,7.990737729884151,0.5575401782989502,1.003179,14.75250873438978,20.247287690675034,100000.0,0.09999999999999999,case_341,unet,4418
6.0,0.04532924386116452,0.27491702839029963,0.037791501730680466,0.04424011,0.4340065646316452,1.9975305004023627,0.557515561580658,1.018464,14.75240559514594,23.021280914536607,200000.0,0.19999999999999998,case_342,unet,4418
6.0,0.04586234693793636,0.04397754432395975,0.037787456065416336,0.04377302,0.42914942755197133,0.3195149318119644,0.5573939085006714,1.006376,14.750765638621726,22.99078290691389,500000.0,0.5,case_343,unet,4418
6.0,0.045387414990356846,0.010990498885726157,0.03777987137436867,0.03997996,0.43805448696806865,0.07984184675287187,0.5572105050086975,1.028394,14.748872474635547,25.72273709128273,1000000.0,1.0,case_344,unet,4418
8.0,0.06063166370134089,1.3779394477670506,0.03779546543955803,0.06150943,0.5001136168716068,7.9478330904746874,0.5577131509780884,1.191142,14.756086331837222,19.36519327199098,100000.0,0.09999999999999999,case_345,unet,4418
8.0,0.06113434138946142,0.3444560636756549,0.037793878465890884,0.05930054,0.49397478071215734,1.9867401731083074,0.5576742887496948,1.175576,14.755677675499696,19.824035329189243,200000.0,0.19999999999999998,case_346,unet,4418
8.0,0.061382408710431234,0.055101625973038026,0.037790119647979736,0.05629445,0.4995635912463564,0.3177939539317833,0.5575731992721558,1.18912,14.754470334204504,21.123219073993972,500000.0,0.5,case_347,unet,4418
8.0,0.061464281916761794,0.013770498718881778,0.037782423198223114,0.05527096,0.5014290203220954,0.07941246706020152,0.5573856830596924,1.193646,14.752512832101937,21.596259590931655,1000000.0,1.0,case_348,unet,4418
10.0,0.077857527330082,1.6544775813284656,0.03779806196689606,0.07611279,0.5638849142421103,7.895083403912944,0.5578656792640686,1.36202,14.759108013332886,17.894758555033917,100000.0,0.09999999999999999,case_349,unet,4418
10.0,0.07804924525349945,0.41359259137420146,0.0377967432141304,0.07434967,0.5532268010539028,1.9735951361319664,0.5578364133834839,1.335688,14.75884867178015,17.964948600309857,200000.0,0.19999999999999998,case_350,unet,4418
10.0,0.07846969057431452,0.06615980663578407,0.03779269754886627,0.0715554,0.5596562293862938,0.3156875388030091,0.557732343673706,1.351363,14.757674890831847,18.885548819516067,500000.0,0.5,case_351,unet,4418
10.0,0.07861306438311709,0.016533608641962,0.03778510168194771,0.07059608,0.5618359102586369,0.07888539553150277,0.5575534105300903,1.356682,14.755906050570939,19.217525958948425,1000000.0,1.0,case_352,unet,4418
-4.0,0.011003579829418637,0.2900913716706386,0.03146008402109146,0.03793027,-0.14837193726470765,-0.6409000452854033,-0.41820937395095825,-0.5082811,-13.293333027037768,-13.400408170044663,100000.0,0.09999999999999999,case_161,pinn,0018
-4.0,0.010607259476576866,0.07386231497910366,0.029989279806613922,0.03277269,-0.15172910685751106,-0.2252923830210143,-0.44053277373313904,-0.5197019,-14.689674996329277,-15.857773652391673,200000.0,0.19999999999999998,case_162,pinn,0018
-4.0,0.011480677512938573,0.016722698764405207,0.027156317606568336,0.03097693,-0.14836629445924762,-0.09399521659318541,-0.4894408881664276,-0.5096941,-18.023094856131962,-16.45399011457882,500000.0,0.5,case_163,pinn,0018
-4.0,0.011398486771332126,0.009381413025767213,0.025507386773824692,0.0299423,-0.14937422604597808,-0.020573551219370087,-0.5170122981071472,-0.5130127,-20.26912057638526,-17.133376527521264,1000000.0,1.0,case_164,pinn,0018
-2.0,0.011443416302752907,0.19233687585569056,0.0310348067432642,0.03379945,-0.08757321462877271,-0.3940240284363239,-0.2854306995868683,-0.2996185,-9.19711541779838,-8.864596909121301,100000.0,0.09999999999999999,case_165,pinn,0018
-2.0,0.01108330772768074,0.042481940168261484,0.029364915564656258,0.02803965,-0.08780633569024239,-0.13674162300039677,-0.3086845874786377,-0.2996733,-10.51202026441962,-10.687483616949569,200000.0,0.19999999999999998,case_166,pinn,0018
-2.0,0.010825346235246242,0.005268593114250059,0.02594972401857376,0.02486737,-0.09017743057912293,-0.06065318629339938,-0.3451453149318695,-0.3073287,-13.300538945417241,-12.358713446576779,500000.0,0.5,case_167,pinn,0018
-2.0,0.010740158169826609,0.005290810547045817,0.023994162678718567,0.02379338,-0.09096552248619358,-0.005295987949854033,-0.3722101151943207,-0.3098783,-15.512527783453328,-13.02371920256811,1000000.0,1.0,case_168,pinn,0018
0.0,0.011338937208183157,0.13028335757351814,0.027200376614928246,0.03130639,-0.027259108679219872,0.015539152414263213,-0.08658197522163391,-0.08984878,-3.183116779865304,-2.869982134637689,100000.0,0.09999999999999999,case_169,pinn,0018
0.0,0.010969479388716983,0.026924640184162383,0.02492349222302437,0.02556863,-0.027663341687568167,-0.003409745898763588,-0.10200297832489014,-0.08992623,-4.0926438964544305,-3.517053123299919,200000.0,0.19999999999999998,case_170,pinn,0018
0.0,0.01071509638149089,-0.0011758482115336061,0.0201818086206913,0.02233096,-0.029307171039345103,-0.009855614912699727,-0.1114896833896637,-0.09508687,-5.524266208498254,-4.2580735445318965,500000.0,0.5,case_171,pinn,0018
0.0,0.010631396657093752,0.0018863687342603908,0.018647804856300354,0.02123477,-0.02985997922310871,0.01931872299971861,-0.13093501329421997,-0.09681507,-7.021470586120072,-4.559270950427059,1000000.0,1.0,case_172,pinn,0018
2.0,0.010250715954690738,0.10520198799397375,0.023748386651277542,0.03034441,0.03424186617840417,0.45621032010978174,0.15365436673164368,0.1254616,6.470097063346316,4.134586897553784,100000.0,0.09999999999999999,case_173,pinn,0018
2.0,0.009868940591431223,0.023433794934449997,0.02153923362493515,0.0249507,0.03354198155759765,0.13989907506438587,0.14345578849315643,0.1236389,6.660208575252331,4.955327906631878,200000.0,0.19999999999999998,case_174,pinn,0018
2.0,0.010623541370845604,-0.0014388646196140454,0.01688426360487938,0.02308966,0.03218667045466137,0.04718823944531113,0.1340528428554535,0.1195883,7.939513738503442,5.179301037780547,500000.0,0.5,case_175,pinn,0018
2.0,0.010535950199227538,0.00030853521912523497,0.01592348888516426,0.02198144,0.03188149102158828,0.05250708496465014,0.13145756721496582,0.1187158,8.255575657005883,5.400728978629243,1000000.0,1.0,case_176,pinn,0018
4.0,0.01115365018847206,0.10049763178187228,0.02788728103041649,0.036218,0.09342409413919585,0.7663974973339149,0.35859113931655884,0.3308058,12.858590944217388,9.133740129217516,100000.0,0.09999999999999999,case_177,pinn,0018
4.0,0.010681570831060262,0.024807015916777163,0.025483720004558563,0.03049074,0.09318633650246988,0.2544085045647584,0.34986796975135803,0.3319597,13.72907761067745,10.887230024591073,200000.0,0.19999999999999998,case_178,pinn,0018
4.0,0.010397007493087876,0.0015064812258975577,0.021394209936261177,0.02722776,0.09306769959974243,0.10323432594075894,0.3366294801235199,0.3320941,15.73460675231407,12.196893905337788,500000.0,0.5,case_179,pinn,0018
4.0,0.01030068214569218,0.000940030042312703,0.02153485268354416,0.02612214,0.09302060760695371,0.09430017476583911,0.3470325171947479,0.3321273,16.11492413226177,12.714398590620831,1000000.0,1.0,case_180,pinn,0018
6.0,0.011538335318828646,0.11225568744551666,0.03665859252214432,0.04369375,0.1505211922168211,0.9526619860650577,0.5572721362113953,0.5282177,15.201678457097458,12.08909054498641,100000.0,0.09999999999999999,case_181,pinn,0018
6.0,0.011000213892544405,0.029143902027329364,0.03431514650583267,0.03801949,0.15024883845361797,0.339077622199551,0.5534379482269287,0.530507,16.12809515858715,13.95355382200024,200000.0,0.19999999999999998,case_182,pinn,0018
6.0,0.010685898371282407,0.005888586667263467,0.03017909824848175,0.03479365,0.15085023473576772,0.15780044164303855,0.5431795716285706,0.5331513,17.998535514754714,15.323235705365777,500000.0,0.5,case_183,pinn,0018
6.0,0.010581589948952294,0.0036418829551440775,0.030967511236667633,0.03369825,0.1510679148184768,0.1382812699159057,0.549075186252594,0.5340996,17.730684976791153,15.849475862989918,1000000.0,1.0,case_184,pinn,0018
8.0,0.010474442063043614,0.1525635406958975,0.04982001334428787,0.05151452,0.20995974022952935,1.1225779350101452,0.7556632161140442,0.734545,15.167864586705996,14.258989504318395,100000.0,0.09999999999999999,case_185,pinn,0018
8.0,0.011613596504538587,0.039227526779170734,0.04770727828145027,0.04913025,0.20400918997149486,0.416323394565705,0.7619683742523193,0.7164098,15.971742713073423,14.581847232611272,200000.0,0.19999999999999998,case_186,pinn,0018
8.0,0.011280832582068617,0.011778268231909915,0.043061383068561554,0.04600582,0.20506593184957733,0.2140570768986443,0.7493584752082825,0.7207146,17.402099556699504,15.665726640672853,500000.0,0.5,case_187,pinn,0018
8.0,0.011164102200940815,0.008220832310384906,0.043101001530885696,0.04493927,0.20556797319034176,0.17697457296952634,0.7461777329444885,0.7226296,17.312306128426876,16.08013659322904,1000000.0,1.0,case_188,pinn,0018
10.0,0.011310427626110954,0.23612985539945408,0.06758825480937958,0.06576742,0.2605010655449675,1.4264513333366213,0.9377362728118896,0.9071514,13.874248942462042,13.793325023240993,100000.0,0.09999999999999999,case_189,pinn,0018
10.0,0.010719429002448617,0.06198815831476603,0.06619381904602051,0.06072158,0.2637571804815546,0.5301881239040538,0.950142502784729,0.9193335,14.353945979822575,15.140144574630636,200000.0,0.19999999999999998,case_190,pinn,0018
10.0,0.012360134321080133,0.021519710480215986,0.06106990948319435,0.06083848,0.2535986531775941,0.2754321875649803,0.9352535009384155,0.8871204,15.314473344614752,14.58156745533419,500000.0,0.5,case_191,pinn,0018
10.0,0.012228088676068803,0.014880913174404348,0.05914362147450447,0.05982066,0.25439831964244847,0.20720003566350748,0.9185366630554199,0.8900587,15.530612433859519,14.878784353098077,1000000.0,1.0,case_192,pinn,0018
-4.0,0.01457063863535287,0.08793618202276587,0.0354137159883976,0.04051213,-0.003885927674579307,0.3177438648175096,-0.039714813232421875,-0.0486621,-1.1214528643487574,-1.2011735744331389,100000.0,0.09999999999999999,case_321,pinn,4418
-4.0,0.01433506480417902,0.019543187974483414,0.03403833508491516,0.03497618,-0.0030507427366826332,0.12045402005196994,-0.04473951458930969,-0.04490226,-1.314386102542865,-1.283795428774669,200000.0,0.19999999999999998,case_322,pinn,4418
-4.0,0.014143790270928743,0.005603587348450509,0.03035629540681839,0.03173082,-0.003179398716236312,0.05070996771156973,-0.04382982850074768,-0.04551806,-1.443846421750889,-1.4345062623657379,500000.0,0.5,case_323,pinn,4418
-4.0,0.014080478316199834,5.688126077280437e-05,0.026963630691170692,0.03063268,-0.0032355092748729956,0.10757550306206363,-0.09845739603042603,-0.0457355,-3.6514888205565783,-1.4930296663563227,1000000.0,1.0,case_324,pinn,4418
-2.0,0.012998827013358222,0.11634077471259158,0.03461146727204323,0.03628638,0.08348950832968187,0.2928141404835828,0.14702364802360535,0.1583637,4.2478305489915185,4.364273868046358,100000.0,0.09999999999999999,case_325,pinn,4418
-2.0,0.012756590008773496,0.026682295423864646,0.03309720754623413,0.03072196,0.08470598921295883,0.14874389188662474,0.14718186855316162,0.1628461,4.446957295341621,5.300641625729608,200000.0,0.19999999999999998,case_326,pinn,4418
-2.0,0.012549531159347035,0.0025372521283785455,0.029045183211565018,0.02741803,0.08551072846648058,0.11381977322481551,0.15601134300231934,0.1645983,5.371332722053541,6.00328688822647,500000.0,0.5,case_327,pinn,4418
-2.0,0.012479438869718305,0.0004457687340004796,0.025840092450380325,0.02630018,0.0857751511843615,0.15297279651436688,0.11588448286056519,0.1651646,4.4846775638706955,6.279979832837646,1000000.0,1.0,case_328,pinn,4418
0.0,0.015042629129962447,0.12835721914052672,0.030550839379429817,0.03324144,0.17245364598227583,0.2592206813091288,0.3937487006187439,0.3727979,12.88831039070759,11.214854109809925,100000.0,0.09999999999999999,case_329,pinn,4418
0.0,0.014805169915604686,0.033564346777662915,0.0288253091275692,0.02778104,0.17511571500961826,0.16097205891605534,0.39835596084594727,0.3787273,13.819659629077501,13.63258178959463,200000.0,0.19999999999999998,case_330,pinn,4418
0.0,0.014649425646595951,0.003914913682037599,0.02414931356906891,0.02442649,0.17664710579420043,0.19471369444053246,0.40599024295806885,0.3822425,16.811668033416574,15.648687142524366,500000.0,0.5,case_331,pinn,4418
0.0,0.015232748203362142,0.003162451448690233,0.02230336144566536,0.02525602,0.17632738796009922,0.21704457861309143,0.3844055235385895,0.3819545,17.235317845476533,15.123305255539075,1000000.0,1.0,case_332,pinn,4418
2.0,0.02284225866125178,0.11767450277206168,0.03183393180370331,0.03799723,0.25961903080778254,0.3171571031819624,0.6169134974479675,0.5838863,19.379117265565064,15.366549087920356,100000.0,0.09999999999999999,case_333,pinn,4418
2.0,0.022576856318536707,0.03499895351611421,0.029998160898685455,0.03218518,0.2617114446212049,0.20338375469619394,0.6238497495651245,0.5895077,20.796266533541466,18.316122513529518,200000.0,0.19999999999999998,case_334,pinn,4418
2.0,0.022461632554039768,0.010175480740594746,0.024997621774673462,0.02886651,0.26447184173542865,0.2796401630189935,0.6308934688568115,0.5960212,25.238139633587313,20.647497740461176,500000.0,0.5,case_335,pinn,4418
2.0,0.022423352600413643,0.010201868135161307,0.023701146245002747,0.02774306,0.26538133356506716,0.2899448376418608,0.6211488842964172,0.5981646,26.207546161501913,21.560873241812548,1000000.0,1.0,case_336,pinn,4418
4.0,0.03295548126811787,0.11215512589895658,0.03877077251672745,0.04386799,0.34387842323058937,0.5787053316616151,0.8114342093467712,0.7913434,20.92901834743381,18.03919896945358,100000.0,0.09999999999999999,case_337,pinn,4418
4.0,0.03272147211711305,0.03942550309115467,0.03717615455389023,0.03803672,0.34592801999915135,0.3172341231205045,0.8183252811431885,0.7973453,22.012101331162462,20.962514643744253,200000.0,0.19999999999999998,case_338,pinn,4418
4.0,0.03269257123819427,0.02225063753437669,0.032500844448804855,0.03477942,0.3496499426596234,0.37368246322407084,0.8248220086097717,0.8062551,25.378479316407507,23.181959331121682,500000.0,0.5,case_339,pinn,4418
4.0,0.032682877931517175,0.021931205545222224,0.03160266950726509,0.03367615,0.350880227276308,0.35813375198367164,0.8150285482406616,0.80919,25.78986398770192,24.028578088647304,1000000.0,1.0,case_340,pinn,4418
6.0,0.04519376564499039,0.14254946516739908,0.049017392098903656,0.04954634,0.42760178908892255,1.1584938445501725,0.9963208436965942,1.003179,20.325863964494317,20.247287690675034,100000.0,0.09999999999999999,case_341,pinn,4418
6.0,0.04532924386116452,0.0562482840312707,0.047491833567619324,0.04424011,0.4340065646316452,0.5293512466809212,1.007206678390503,1.018464,21.207997306661838,23.021280914536607,200000.0,0.19999999999999998,case_342,pinn,4418
6.0,0.04586234693793636,0.04068944086948567,0.04275679215788841,0.04377302,0.42914942755197133,0.4808547671507157,1.0113067626953125,1.006376,23.65254060596619,22.99078290691389,500000.0,0.5,case_343,pinn,4418
6.0,0.045387414990356846,0.03652775671323458,0.04185282066464424,0.03997996,0.43805448696806865,0.4121634205696827,0.9944582581520081,1.028394,23.760841978139137,25.72273709128273,1000000.0,1.0,case_344,pinn,4418
8.0,0.06063166370134089,0.2689783040717833,0.061040207743644714,0.06150943,0.5001136168716068,2.1890373946202835,1.1611621379852295,1.191142,19.022906063194476,19.36519327199098,100000.0,0.09999999999999999,case_345,pinn,4418
8.0,0.06113434138946142,0.10191587999727778,0.05956903100013733,0.05930054,0.49397478071215734,0.8691014456100081,1.1797833442687988,1.175576,19.805313674920765,19.824035329189243,200000.0,0.19999999999999998,case_346,pinn,4418
8.0,0.061382408710431234,0.06711426854547423,0.05484429746866226,0.05629445,0.4995635912463564,0.6004473585676211,1.1898725032806396,1.18912,21.695464400114275,21.123219073993972,500000.0,0.5,case_347,pinn,4418
8.0,0.061464281916761794,0.052811353108997455,0.05351584404706955,0.05527096,0.5014290203220954,0.45038293562923404,1.1517415046691895,1.193646,21.521504989366925,21.596259590931655,1000000.0,1.0,case_348,pinn,4418
10.0,0.077857527330082,0.5573060888945427,0.07557404786348343,0.07611279,0.5638849142421103,3.7950375405437873,1.2877588272094727,1.36202,17.039696345704197,17.894758555033917,100000.0,0.09999999999999999,case_349,pinn,4418
