AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.244515419006345,0.010875693765298898,0.028288189321756363,0.12612392275326084,16.608220916433314,0.469833105802536,500000.0,continuous_31,31,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004767792224884032,-1.062143087387085,98865.75,unet,surrogate estimate; validate top designs with OpenFOAM,16.608220916433314,0.33281082153320285,0.0,0012,0.1354813671112061
4.243897151947019,0.010794457625960681,0.028478190302848816,0.12660227221635417,16.610124806931,0.47304290533065796,500000.0,continuous_32,32,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005117691755294801,-1.0660313367843628,98865.125,unet,surrogate estimate; validate top designs with OpenFOAM,16.610124806931,0.32763420104980434,0.0,0012,0.13537561511993412
4.244433593749997,0.019145929662757098,0.02847067080438137,0.13332506538258837,16.72052399069262,0.47606125473976135,500000.0,continuous_33,33,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00048132324218750006,-1.0754410028457642,98864.1875,unet,surrogate estimate; validate top designs with OpenFOAM,16.72052399069262,0.33242187499999976,0.0,0012,0.13394238281250004
4.200427246093747,0.010782133826974818,0.02813953533768654,0.12555736940308282,16.609225752336567,0.4673925042152405,500000.0,continuous_34,34,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00047758483886718755,-1.0591280460357666,98866.2265625,unet,surrogate estimate; validate top designs with OpenFOAM,16.609225752336567,0.33088867187499976,0.0,0012,0.13558117675781253
4.24256439208984,0.010786987614129157,0.028334293514490128,0.12608237371081002,16.60808742764731,0.47059503197669983,500000.0,continuous_35,35,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004465770721435548,-1.0630770921707153,98865.59375,unet,surrogate estimate; validate top designs with OpenFOAM,16.60808742764731,0.3297839355468748,0.0,0012,0.13514973449707035
4.22145490646362,0.010707527241337821,0.028224864974617958,0.12547053314615958,16.608163219855772,0.4687797725200653,500000.0,continuous_36,36,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004643529653549195,-1.060868740081787,98865.953125,unet,surrogate estimate; validate top designs with OpenFOAM,16.608163219855772,0.3301418304443357,0.0,0012,0.1345959634780884
4.190202856063839,0.01893806081770587,0.028202321380376816,0.13221312816483985,16.72168194209589,0.471606969833374,500000.0,continuous_37,37,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004676901698112487,-1.0699328184127808,98865.0703125,unet,surrogate estimate; validate top designs with OpenFOAM,16.72168194209589,0.3341297531127928,0.0,0012,0.13383580827713015
4.164022088050837,0.00844790819474645,0.027744490653276443,0.16030149350979414,16.517635143254545,0.45828989148139954,500000.0,continuous_38,38,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004782467186450958,-1.0783042907714844,98862.625,unet,surrogate estimate; validate top designs with OpenFOAM,16.517635143254545,0.33630266189575186,0.0,0012,0.13317884516716005
4.195686316490168,0.018951972478177013,0.02810318022966385,0.13179825115378674,16.720102723078035,0.4699047803878784,500000.0,continuous_39,39,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004515828788280487,-1.067857027053833,98865.3984375,unet,surrogate estimate; validate top designs with OpenFOAM,16.720102723078035,0.33576581954956036,0.0,0012,0.13400950169563297
4.214343512058252,0.008724487694708608,0.027959419414401054,0.1533543842754441,16.515686629711233,0.46178552508354187,500000.0,continuous_40,40,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00042535002529621126,-1.0706082582473755,98863.84375,unet,surrogate estimate; validate top designs with OpenFOAM,16.515686629711233,0.3374575519561766,0.0,0012,0.13223845088481903
4.2039063125848735,0.010672931412254363,0.028079215437173843,0.1251308259481777,16.60875672270045,0.46637746691703796,500000.0,continuous_41,41,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00046452613547444345,-1.0578887462615967,98866.421875,unet,surrogate estimate; validate top designs with OpenFOAM,16.60875672270045,0.33253089189529395,0.0,0012,0.13474549528956414
4.194710803031917,0.018962427185718434,0.028220076113939285,0.1323048828911949,16.721936506723207,0.4719110429286957,500000.0,continuous_42,42,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00043648180365562437,-1.0703123807907104,98865.0078125,unet,surrogate estimate; validate top designs with OpenFOAM,16.721936506723207,0.33425237655639634,0.0,0012,0.1338436853885651
4.217318224906918,0.019041820753358633,0.028334718197584152,0.13276734423468656,16.723206915649282,0.4738640785217285,500000.0,continuous_43,43,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004745067059993744,-1.072685956954956,98864.6328125,unet,surrogate estimate; validate top designs with OpenFOAM,16.723206915649282,0.3332758140563963,0.0,0012,0.1338890955448151
4.192944586277003,0.018944490236316155,0.028152525424957275,0.13200628928007693,16.721192716262927,0.4707605242729187,500000.0,continuous_44,44,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004596365243196487,-1.0688951015472412,98865.234375,unet,surrogate estimate; validate top designs with OpenFOAM,16.721192716262927,0.3349477863311766,0.0,0012,0.13392265498638156
4.195315051078793,0.0106496237682828,0.02803824469447136,0.12497988318215646,16.607839339465443,0.46567127108573914,500000.0,continuous_45,45,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004726375043392181,-1.057051181793213,98866.5546875,unet,surrogate estimate; validate top designs with OpenFOAM,16.607839339465443,0.3325092124938963,0.0,0012,0.13470849251747136
4.202273184061046,0.008430408425966228,0.027923354879021645,0.16080902016916868,16.518275831286623,0.46126219630241394,500000.0,continuous_46,46,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00044652009755373,-1.0820119380950928,98862.03125,unet,surrogate estimate; validate top designs with OpenFOAM,16.518275831286623,0.3357936525344848,0.0,0012,0.13303712958097458
