AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.0,0.009128360745550429,0.03444698825478554,0.1358908911756633,7.405740350920787,0.2551128566265106,500000.0,continuous_1,1,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.66913241147995,98935.5859375,unet,surrogate estimate; validate top designs with OpenFOAM,7.405740350920787,0.4,0.0,0012,0.12
4.0,0.008242994804863412,0.03445000946521759,0.12508858724560104,7.410998419186194,0.2553163766860962,500000.0,continuous_2,2,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00025,-0.6681582927703857,98935.6796875,unet,surrogate estimate; validate top designs with OpenFOAM,7.410998419186194,0.4,0.0,0012,0.12
4.0,0.009128360745550429,0.03444698825478554,0.1358908911756633,7.405740350920787,0.2551128566265106,500000.0,continuous_3,3,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.66913241147995,98935.5859375,unet,surrogate estimate; validate top designs with OpenFOAM,7.405740350920787,0.42000000000000004,0.0,0012,0.12
4.0,0.005929527493160243,0.03465365618467331,0.10192146882021692,7.877377611330226,0.27298781275749207,500000.0,continuous_4,4,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.6856064200401306,98932.1015625,unet,surrogate estimate; validate top designs with OpenFOAM,7.877377611330226,0.4,0.0,0012,0.126
4.2,0.009602652864051297,0.034447114914655685,0.13585819935649596,7.406008132825424,0.2551230192184448,500000.0,continuous_5,5,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.6691386103630066,98935.5859375,unet,surrogate estimate; validate top designs with OpenFOAM,7.406008132825424,0.4,0.0,0012,0.12
4.1,0.007119790571291416,0.03455788642168045,0.11273968940135605,7.664269439296385,0.2648686170578003,500000.0,continuous_6,6,continuous_naca,direct OpenFOAM-coefficient surrogate,0.000125,-0.6662325859069824,98935.4140625,unet,surrogate estimate; validate top designs with OpenFOAM,7.664269439296385,0.38,0.0,0012,0.123
4.15,0.006641710971969334,0.03460295870900154,0.09620769182785646,7.768928002030555,0.2688356637954712,500000.0,continuous_7,7,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0001875,-0.6649599671363831,98935.3828125,unet,surrogate estimate; validate top designs with OpenFOAM,7.768928002030555,0.39,0.0,0012,0.1245
3.925,0.004382216853594278,0.034666966646909714,0.10148000872766526,7.908250025849152,0.2741629481315613,500000.0,continuous_8,8,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00028125000000000003,-0.6857131719589233,98932.0078125,unet,surrogate estimate; validate top designs with OpenFOAM,7.908250025849152,0.3849999999999999,0.0,0012,0.12675
3.7874999999999996,0.004282696299706237,0.034731414169073105,0.09450545872722875,8.062020701366132,0.28001344203948975,500000.0,continuous_9,9,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00042187500000000005,-0.6864800453186035,98931.65625,unet,surrogate estimate; validate top designs with OpenFOAM,8.062020701366132,0.3774999999999997,0.0,0012,0.130125
4.018750000000001,0.005648339634043541,0.034767262637615204,0.08001523630028233,8.147900934674368,0.2832883596420288,500000.0,continuous_10,10,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00011718750000000005,-0.7147524356842041,98929.015625,unet,surrogate estimate; validate top designs with OpenFOAM,8.147900934674368,0.3737499999999999,0.0,0012,0.1318125
4.028125000000001,0.006167716805670147,0.03494687378406525,0.06309754005520887,8.562143999557737,0.2992287278175354,500000.0,continuous_11,11,continuous_naca,direct OpenFOAM-coefficient surrogate,5.0781250000000045e-05,-0.7304789423942566,98925.359375,unet,surrogate estimate; validate top designs with OpenFOAM,8.562143999557737,0.360625,0.0,0012,0.13771875
