AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.106768798828126,0.014587577934457053,0.022536693140864372,0.19010692062482815,17.73686000678487,0.39974790811538696,500000.0,continuous_34,34,continuous_naca,direct OpenFOAM-coefficient surrogate,1.220703125e-06,-0.8795561790466309,98909.546875,unet,surrogate estimate; validate top designs with OpenFOAM,17.73686000678487,0.3998956298828128,0.0,0012,0.11881420898437503
4.1050765991210945,0.013490999928416127,0.022366963326931,0.16708249899593106,17.745564014478106,0.39693212509155273,500000.0,continuous_35,35,continuous_naca,direct OpenFOAM-coefficient surrogate,9.1552734375e-07,-0.8839083909988403,98908.484375,unet,surrogate estimate; validate top designs with OpenFOAM,17.745564014478106,0.3999217224121096,0.0,0012,0.11911065673828128
4.097698211669922,0.013467529730699217,0.02233775518834591,0.16672833441058674,17.74599728198711,0.39642348885536194,500000.0,continuous_36,36,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.882744312286377,98908.640625,unet,surrogate estimate; validate top designs with OpenFOAM,17.74599728198711,0.39963310241699235,0.0,0012,0.11912100219726562
4.109047317504883,0.014321173433687348,0.022546276450157166,0.18480164938137297,17.735758299208133,0.39989304542541504,500000.0,continuous_37,37,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8798871636390686,98909.5,unet,surrogate estimate; validate top designs with OpenFOAM,17.735758299208133,0.40194965362548846,0.0,0012,0.11868150329589844
4.0998814582824705,0.012707066066877408,0.02220718376338482,0.1494757087268926,17.739354149411767,0.39395883679389954,500000.0,continuous_38,38,continuous_naca,direct OpenFOAM-coefficient surrogate,6.0272216796875e-07,-0.8838818669319153,98908.2421875,unet,surrogate estimate; validate top designs with OpenFOAM,17.739354149411767,0.39931187629699727,0.0,0012,0.11941988754272462
4.105992031097412,0.014590022946341593,0.022533999755978584,0.19006770713994076,17.737088756272556,0.39970529079437256,500000.0,continuous_39,39,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8794615864753723,98909.5546875,unet,surrogate estimate; validate top designs with OpenFOAM,17.737088756272556,0.40107039451599136,0.0,0012,0.11892763137817383
4.101409101486206,0.012702602757173187,0.022212281823158264,0.1495209336075207,17.73926353707957,0.39404726028442383,500000.0,continuous_40,40,continuous_naca,direct OpenFOAM-coefficient surrogate,4.15802001953125e-07,-0.8840922117233276,98908.2109375,unet,surrogate estimate; validate top designs with OpenFOAM,17.73926353707957,0.3997515058517458,0.0,0012,0.11929682350158692
4.093917465209961,0.013460596728921867,0.022323288023471832,0.16655559196779957,17.746704247065338,0.3961825370788574,500000.0,continuous_41,41,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8821681141853333,98908.7265625,unet,surrogate estimate; validate top designs with OpenFOAM,17.746704247065338,0.4005733871459963,0.0,0012,0.11920307922363281
4.097606658935547,0.013472977882526205,0.022337891161441803,0.1667341761786813,17.74599332489527,0.3964258134365082,500000.0,continuous_42,42,continuous_naca,direct OpenFOAM-coefficient surrogate,4.57763671875e-07,-0.8827499151229858,98908.640625,unet,surrogate estimate; validate top designs with OpenFOAM,17.74599332489527,0.4007176971435549,0.0,0012,0.11919790649414064
4.104486083984375,0.01349725799404425,0.022365322336554527,0.16706207207565277,17.745709406460364,0.3969062566757202,500000.0,continuous_43,43,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8838467001914978,98908.4921875,unet,surrogate estimate; validate top designs with OpenFOAM,17.745709406460364,0.4006048583984376,0.0,0012,0.119231689453125
