AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
2.0,100000.0,0.09999999999999999,5000.0,case_141,0,0,2696.357421875,2696.6259765625,unet,0015,0.0,8008,0,0.0
2.0,100000.0,0.09999999999999999,10000.0,case_141,0,0,7696.357421875,7696.6259765625,unet,0015,0.0,8008,0,0.0
2.0,100000.0,0.09999999999999999,25000.0,case_141,0,0,22696.357421875,22696.626953125,unet,0015,0.0,8008,0,0.0
2.0,100000.0,0.09999999999999999,101325.0,case_141,0,0,99021.359375,99021.625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,2500.0,case_142,0,0,185.269775390625,186.32275390625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,3000.0,case_142,0,0,685.269775390625,686.32275390625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,5000.0,case_142,0,0,2685.26953125,2686.32275390625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,10000.0,case_142,0,0,7685.26953125,7686.322265625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,25000.0,case_142,0,0,22685.26953125,22686.322265625,unet,0015,0.0,8008,0,0.0
2.0,200000.0,0.19999999999999998,101325.0,case_142,0,0,99010.2734375,99011.3203125,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,2500.0,case_143,0,0,104.940673828125,114.163818359375,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,3000.0,case_143,0,0,604.940673828125,614.163818359375,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,5000.0,case_143,0,0,2604.94091796875,2614.1640625,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,10000.0,case_143,0,0,7604.9404296875,7614.1640625,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,25000.0,case_143,0,0,22604.94140625,22614.1640625,unet,0015,0.0,8008,0,0.0
2.0,500000.0,0.5,101325.0,case_143,0,0,98929.9375,98939.1640625,unet,0015,0.0,8008,0,0.0
2.0,1000000.0,1.0,2500.0,case_144,0,8,-200.262451171875,-143.816162109375,unet,0015,0.006743256743256743,7954,46,0.005744255744255744
2.0,1000000.0,1.0,3000.0,case_144,0,0,299.737548828125,356.183837890625,unet,0015,0.0,8008,0,0.0
2.0,1000000.0,1.0,5000.0,case_144,0,0,2299.73779296875,2356.18408203125,unet,0015,0.0,8008,0,0.0
2.0,1000000.0,1.0,10000.0,case_144,0,0,7299.7373046875,7356.18359375,unet,0015,0.0,8008,0,0.0
2.0,1000000.0,1.0,25000.0,case_144,0,0,22299.73828125,22356.18359375,unet,0015,0.0,8008,0,0.0
2.0,1000000.0,1.0,101325.0,case_144,0,0,98624.734375,98681.1875,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,2500.0,case_145,0,0,194.95849609375,195.107177734375,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,3000.0,case_145,0,0,694.95849609375,695.107177734375,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,5000.0,case_145,0,0,2694.95849609375,2695.107421875,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,10000.0,case_145,0,0,7694.9580078125,7695.107421875,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,25000.0,case_145,0,0,22694.958984375,22695.107421875,unet,0015,0.0,8008,0,0.0
4.0,100000.0,0.09999999999999999,101325.0,case_145,0,0,99019.9609375,99020.109375,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,2500.0,case_146,0,0,179.66650390625,180.282958984375,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,3000.0,case_146,0,0,679.66650390625,680.282958984375,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,5000.0,case_146,0,0,2679.66650390625,2680.283203125,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,10000.0,case_146,0,0,7679.666015625,7680.283203125,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,25000.0,case_146,0,0,22679.666015625,22680.283203125,unet,0015,0.0,8008,0,0.0
4.0,200000.0,0.19999999999999998,101325.0,case_146,0,0,99004.6640625,99005.28125,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,2500.0,case_147,0,0,69.741455078125,76.218505859375,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,3000.0,case_147,0,0,569.741455078125,576.218505859375,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,5000.0,case_147,0,0,2569.74169921875,2576.21875,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,10000.0,case_147,0,0,7569.7412109375,7576.21875,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,25000.0,case_147,0,0,22569.7421875,22576.21875,unet,0015,0.0,8008,0,0.0
4.0,500000.0,0.5,101325.0,case_147,0,0,98894.7421875,98901.21875,unet,0015,0.0,8008,0,0.0
4.0,1000000.0,1.0,2500.0,case_148,4,4,-342.71044921875,-295.1934814453125,unet,0015,0.013861138861138862,7893,107,0.013861138861138862
4.0,1000000.0,1.0,3000.0,case_148,0,0,157.28955078125,204.806640625,unet,0015,0.0,8008,0,0.0
4.0,1000000.0,1.0,5000.0,case_148,0,0,2157.28955078125,2204.806640625,unet,0015,0.0,8008,0,0.0
4.0,1000000.0,1.0,10000.0,case_148,0,0,7157.2900390625,7204.806640625,unet,0015,0.0,8008,0,0.0
4.0,1000000.0,1.0,25000.0,case_148,0,0,22157.2890625,22204.806640625,unet,0015,0.0,8008,0,0.0
4.0,1000000.0,1.0,101325.0,case_148,0,0,98482.2890625,98529.8046875,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,2500.0,case_149,0,0,193.461181640625,193.47412109375,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,3000.0,case_149,0,0,693.461181640625,693.47412109375,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,5000.0,case_149,0,0,2693.4609375,2693.47412109375,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,10000.0,case_149,0,0,7693.4609375,7693.4736328125,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,25000.0,case_149,0,0,22693.4609375,22693.474609375,unet,0015,0.0,8008,0,0.0
6.0,100000.0,0.09999999999999999,101325.0,case_149,0,0,99018.4609375,99018.4765625,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,2500.0,case_150,0,0,173.66015625,173.625244140625,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,3000.0,case_150,0,0,673.66015625,673.625244140625,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,5000.0,case_150,0,0,2673.66015625,2673.62548828125,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,10000.0,case_150,0,0,7673.66015625,7673.625,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,25000.0,case_150,0,0,22673.66015625,22673.625,unet,0015,0.0,8008,0,0.0
6.0,200000.0,0.19999999999999998,101325.0,case_150,0,0,98998.6640625,98998.625,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,2500.0,case_151,0,0,31.90576171875,38.3076171875,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,3000.0,case_151,0,0,531.90576171875,538.3076171875,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,5000.0,case_151,0,0,2531.90576171875,2538.3076171875,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,10000.0,case_151,0,0,7531.90625,7538.3076171875,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,25000.0,case_151,0,0,22531.90625,22538.30859375,unet,0015,0.0,8008,0,0.0
6.0,500000.0,0.5,101325.0,case_151,0,0,98856.90625,98863.3046875,unet,0015,0.0,8008,0,0.0
6.0,1000000.0,1.0,2500.0,case_152,4,7,-495.640380859375,-448.040283203125,unet,0015,0.024725274725274724,7806,191,0.024350649350649352
6.0,1000000.0,1.0,3000.0,case_152,0,0,4.359619140625,51.959716796875,unet,0015,0.0,8008,0,0.0
6.0,1000000.0,1.0,5000.0,case_152,0,0,2004.359375,2051.9599609375,unet,0015,0.0,8008,0,0.0
6.0,1000000.0,1.0,10000.0,case_152,0,0,7004.359375,7051.9599609375,unet,0015,0.0,8008,0,0.0
6.0,1000000.0,1.0,25000.0,case_152,0,0,22004.359375,22051.958984375,unet,0015,0.0,8008,0,0.0
6.0,1000000.0,1.0,101325.0,case_152,0,0,98329.359375,98376.9609375,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,2500.0,case_153,0,0,192.01025390625,190.859130859375,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,3000.0,case_153,0,0,692.01025390625,690.859130859375,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,5000.0,case_153,0,0,2692.01025390625,2690.85888671875,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,10000.0,case_153,0,0,7692.0107421875,7690.859375,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,25000.0,case_153,0,0,22692.009765625,22690.859375,unet,0015,0.0,8008,0,0.0
8.0,100000.0,0.09999999999999999,101325.0,case_153,0,0,99017.0078125,99015.859375,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,2500.0,case_154,0,0,167.88134765625,162.537841796875,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,3000.0,case_154,0,0,667.88134765625,662.537841796875,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,5000.0,case_154,0,0,2667.88134765625,2662.53759765625,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,10000.0,case_154,0,0,7667.8818359375,7662.5380859375,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,25000.0,case_154,0,0,22667.880859375,22662.537109375,unet,0015,0.0,8008,0,0.0
8.0,200000.0,0.19999999999999998,101325.0,case_154,0,0,98992.8828125,98987.5390625,unet,0015,0.0,8008,0,0.0
8.0,500000.0,0.5,2500.0,case_155,1,1,-3.68798828125,-31.507568359375,unet,0015,0.00024975024975024975,8005,1,0.00024975024975024975
8.0,500000.0,0.5,3000.0,case_155,0,0,496.31201171875,468.492431640625,unet,0015,0.0,8008,0,0.0
8.0,500000.0,0.5,5000.0,case_155,0,0,2496.31201171875,2468.49267578125,unet,0015,0.0,8008,0,0.0
8.0,500000.0,0.5,10000.0,case_155,0,0,7496.3115234375,7468.4921875,unet,0015,0.0,8008,0,0.0
8.0,500000.0,0.5,25000.0,case_155,0,0,22496.3125,22468.4921875,unet,0015,0.0,8008,0,0.0
8.0,500000.0,0.5,101325.0,case_155,0,0,98821.3125,98793.4921875,unet,0015,0.0,8008,0,0.0
8.0,1000000.0,1.0,2500.0,case_156,3,46,-633.6024169921875,-728.56640625,unet,0015,0.04208291708291708,7668,291,0.03671328671328671
8.0,1000000.0,1.0,3000.0,case_156,0,5,-133.6025390625,-228.56640625,unet,0015,0.001123876123876124,7999,4,0.0004995004995004995
8.0,1000000.0,1.0,5000.0,case_156,0,0,1866.3974609375,1771.43359375,unet,0015,0.0,8008,0,0.0
8.0,1000000.0,1.0,10000.0,case_156,0,0,6866.3974609375,6771.43359375,unet,0015,0.0,8008,0,0.0
8.0,1000000.0,1.0,25000.0,case_156,0,0,21866.3984375,21771.43359375,unet,0015,0.0,8008,0,0.0
8.0,1000000.0,1.0,101325.0,case_156,0,0,98191.3984375,98096.4296875,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,2500.0,case_157,0,0,190.71142578125,187.646484375,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,3000.0,case_157,0,0,690.71142578125,687.646484375,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,5000.0,case_157,0,0,2690.71142578125,2687.646484375,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,10000.0,case_157,0,0,7690.7109375,7687.646484375,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,25000.0,case_157,0,0,22690.7109375,22687.646484375,unet,0015,0.0,8008,0,0.0
10.0,100000.0,0.09999999999999999,101325.0,case_157,0,0,99015.7109375,99012.6484375,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,2500.0,case_158,0,0,162.705078125,150.0302734375,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,3000.0,case_158,0,0,662.705078125,650.0302734375,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,5000.0,case_158,0,0,2662.705078125,2650.0302734375,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,10000.0,case_158,0,0,7662.705078125,7650.0302734375,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,25000.0,case_158,0,0,22662.705078125,22650.029296875,unet,0015,0.0,8008,0,0.0
10.0,200000.0,0.19999999999999998,101325.0,case_158,0,0,98987.703125,98975.03125,unet,0015,0.0,8008,0,0.0
10.0,500000.0,0.5,2500.0,case_159,0,4,-35.597900390625,-101.2255859375,unet,0015,0.000999000999000999,8000,4,0.0004995004995004995
10.0,500000.0,0.5,3000.0,case_159,0,0,464.402099609375,398.7744140625,unet,0015,0.0,8008,0,0.0
10.0,500000.0,0.5,5000.0,case_159,0,0,2464.40185546875,2398.7744140625,unet,0015,0.0,8008,0,0.0
