AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
10.0,0.012360134321080133,0.025075596670052092,0.059144023805856705,0.06083848,0.2535986531775941,0.28852047631066224,0.8530550003051758,0.8871204,14.423350753161007,14.58156745533419,500000.0,0.5,case_191,pinn,0018
10.0,0.012228088676068803,0.01257506755860323,0.05890269577503204,0.05982066,0.25439831964244847,0.21156290286135945,0.8848832845687866,0.8900587,15.022797733204516,14.878784353098077,1000000.0,1.0,case_192,pinn,0018
-4.0,0.01457063863535287,0.09770812986658559,0.0358554981648922,0.04051213,-0.003885927674579307,0.8520935171003314,-0.044563084840774536,-0.0486621,-1.2428522017972783,-1.2011735744331389,100000.0,0.09999999999999999,case_321,pinn,4418
-4.0,0.01433506480417902,0.03208251454285476,0.03491980955004692,0.03497618,-0.0030507427366826332,0.20949874414661473,-0.05501905083656311,-0.04490226,-1.575582786547276,-1.283795428774669,200000.0,0.19999999999999998,case_322,pinn,4418
-4.0,0.014143790270928743,0.012953508044332653,0.03279634937644005,0.03173082,-0.003179398716236312,0.00980004564715002,-0.07855886220932007,-0.04551806,-2.3953538641637504,-1.4345062623657379,500000.0,0.5,case_323,pinn,4418
-4.0,0.014080478316199834,0.004992355862624776,0.03020111843943596,0.03063268,-0.0032355092748729956,0.05006366572738649,-0.060519516468048096,-0.0457355,-2.003883286289922,-1.4930296663563227,1000000.0,1.0,case_324,pinn,4418
-2.0,0.012998827013358222,0.08674861553013614,0.033230677247047424,0.03628638,0.08348950832968187,1.0108458144474635,0.14087435603141785,0.1583637,4.239286337263399,4.364273868046358,100000.0,0.09999999999999999,case_325,pinn,4418
-2.0,0.012756590008773496,0.019009797265076823,0.03171008080244064,0.03072196,0.08470598921295883,0.3245283104861128,0.13687658309936523,0.1628461,4.316500609132166,5.300641625729608,200000.0,0.19999999999999998,case_326,pinn,4418
-2.0,0.012549531159347035,0.0039126788339768695,0.028487183153629303,0.02741803,0.08551072846648058,0.1019856073755873,0.11754804849624634,0.1645983,4.126348606049193,6.00328688822647,500000.0,0.5,case_327,pinn,4418
-2.0,0.012479438869718305,0.0021932330270988116,0.027375778183341026,0.02630018,0.0857751511843615,0.1149636488391917,0.11787942051887512,0.1651646,4.305975148155176,6.279979832837646,1000000.0,1.0,case_328,pinn,4418
