AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
0.0,1000000.0,1.0,101325.0,case_172,0,0,98597.265625,98697.1796875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,2500.0,case_173,0,0,195.7216796875,196.198974609375,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,3000.0,case_173,0,0,695.7216796875,696.198974609375,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,5000.0,case_173,0,0,2695.7216796875,2696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,10000.0,case_173,0,0,7695.7216796875,7696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,25000.0,case_173,0,0,22695.720703125,22696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,101325.0,case_173,0,0,99020.71875,99021.1953125,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,2500.0,case_174,0,0,182.886962890625,184.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,3000.0,case_174,0,0,682.886962890625,684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,5000.0,case_174,0,0,2682.88671875,2684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,10000.0,case_174,0,0,7682.88671875,7684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,25000.0,case_174,0,0,22682.88671875,22684.728515625,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,101325.0,case_174,0,0,99007.890625,99009.7265625,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,2500.0,case_175,0,0,93.050048828125,104.596435546875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,3000.0,case_175,0,0,593.050048828125,604.596435546875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,5000.0,case_175,0,0,2593.0498046875,2604.5966796875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,10000.0,case_175,0,0,7593.0498046875,7604.5966796875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,25000.0,case_175,0,0,22593.05078125,22604.595703125,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,101325.0,case_175,0,0,98918.046875,98929.59375,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,2500.0,case_176,7,39,-227.75390625,-181.80224609375,unet,0018,0.013550815558343789,7855,69,0.009535759096612296
2.0,1000000.0,1.0,3000.0,case_176,0,0,272.24609375,318.19775390625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,5000.0,case_176,0,0,2272.24609375,2318.19775390625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,10000.0,case_176,0,0,7272.24609375,7318.1982421875,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,25000.0,case_176,0,0,22272.24609375,22318.197265625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,101325.0,case_176,0,0,98597.2421875,98643.1953125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,2500.0,case_177,0,0,195.721435546875,194.564697265625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,3000.0,case_177,0,0,695.721435546875,694.564697265625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,5000.0,case_177,0,0,2695.7216796875,2694.56494140625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,10000.0,case_177,0,0,7695.7216796875,7694.564453125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,25000.0,case_177,0,0,22695.720703125,22694.564453125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,101325.0,case_177,0,0,99020.71875,99019.5625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,2500.0,case_178,0,0,182.88623046875,178.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,3000.0,case_178,0,0,682.88623046875,678.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,5000.0,case_178,0,0,2682.88623046875,2678.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,10000.0,case_178,0,0,7682.8857421875,7678.1123046875,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,25000.0,case_178,0,0,22682.88671875,22678.111328125,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,101325.0,case_178,0,0,99007.8828125,99003.109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,2500.0,case_179,0,0,93.045654296875,62.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,3000.0,case_179,0,0,593.045654296875,562.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,5000.0,case_179,0,0,2593.04541015625,2562.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,10000.0,case_179,0,0,7593.0458984375,7562.7109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,25000.0,case_179,0,0,22593.044921875,22562.7109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,101325.0,case_179,0,0,98918.046875,98887.7109375,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,2500.0,case_180,35,3,-227.771484375,-349.804931640625,unet,0018,0.013550815558343789,7827,105,0.01756587202007528
4.0,1000000.0,1.0,3000.0,case_180,0,0,272.228515625,150.195068359375,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,5000.0,case_180,0,0,2272.228515625,2150.19482421875,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,10000.0,case_180,0,0,7272.228515625,7150.1953125,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,25000.0,case_180,0,0,22272.228515625,22150.1953125,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,101325.0,case_180,0,0,98597.2265625,98475.1953125,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,2500.0,case_181,0,0,195.72119140625,192.713623046875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,3000.0,case_181,0,0,695.72119140625,692.713623046875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,5000.0,case_181,0,0,2695.72119140625,2692.7138671875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,10000.0,case_181,0,0,7695.7216796875,7692.7138671875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,25000.0,case_181,0,0,22695.720703125,22692.712890625,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,101325.0,case_181,0,0,99020.71875,99017.7109375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,2500.0,case_182,0,0,182.885498046875,170.652587890625,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,3000.0,case_182,0,0,682.885498046875,670.652587890625,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,5000.0,case_182,0,0,2682.88525390625,2670.65283203125,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,10000.0,case_182,0,0,7682.8857421875,7670.65234375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,25000.0,case_182,0,0,22682.884765625,22670.65234375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,101325.0,case_182,0,0,99007.8828125,98995.65625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,2500.0,case_183,0,0,93.041015625,15.696533203125,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,3000.0,case_183,0,0,593.041015625,515.696533203125,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,5000.0,case_183,0,0,2593.041015625,2515.6962890625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,10000.0,case_183,0,0,7593.041015625,7515.6962890625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,25000.0,case_183,0,0,22593.041015625,22515.697265625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,101325.0,case_183,0,0,98918.0390625,98840.6953125,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,2500.0,case_184,121,1,-227.789306640625,-538.44677734375,unet,0018,0.013676286072772898,7740,108,0.028732747804265997
6.0,1000000.0,1.0,3000.0,case_184,1,0,272.210693359375,-38.44677734375,unet,0018,0.0,7969,0,0.00012547051442910915
6.0,1000000.0,1.0,5000.0,case_184,0,0,2272.2109375,1961.55322265625,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,10000.0,case_184,0,0,7272.2109375,6961.552734375,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,25000.0,case_184,0,0,22272.2109375,21961.552734375,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,101325.0,case_184,0,0,98597.2109375,98286.5546875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,2500.0,case_185,0,0,195.72119140625,190.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,3000.0,case_185,0,0,695.72119140625,690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,5000.0,case_185,0,0,2695.72119140625,2690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,10000.0,case_185,0,0,7695.720703125,7690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,25000.0,case_185,0,0,22695.720703125,22690.02734375,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,101325.0,case_185,0,0,99020.71875,99015.0234375,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,2500.0,case_186,0,0,182.884765625,161.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,3000.0,case_186,0,0,682.884765625,661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,5000.0,case_186,0,0,2682.884765625,2661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,10000.0,case_186,0,0,7682.884765625,7661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,25000.0,case_186,0,0,22682.884765625,22661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,101325.0,case_186,0,0,99007.8828125,98986.8203125,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,2500.0,case_187,3,0,93.03662109375,-40.1259765625,unet,0018,0.0,7967,0,0.0003764115432873275
8.0,500000.0,0.5,3000.0,case_187,0,0,593.03662109375,459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,5000.0,case_187,0,0,2593.03662109375,2459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,10000.0,case_187,0,0,7593.037109375,7459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,25000.0,case_187,0,0,22593.037109375,22459.873046875,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,101325.0,case_187,0,0,98918.0390625,98784.875,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,2500.0,case_188,213,0,-227.806396484375,-763.091796875,unet,0018,0.013676286072772898,7648,109,0.04040150564617315
8.0,1000000.0,1.0,3000.0,case_188,7,0,272.193603515625,-263.091796875,unet,0018,0.0,7963,0,0.0008782936010037642
8.0,1000000.0,1.0,5000.0,case_188,0,0,2272.193359375,1736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,10000.0,case_188,0,0,7272.193359375,6736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,25000.0,case_188,0,0,22272.193359375,21736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,101325.0,case_188,0,0,98597.1953125,98061.90625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,2500.0,case_189,0,0,195.720947265625,186.980712890625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,3000.0,case_189,0,0,695.720947265625,686.980712890625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,5000.0,case_189,0,0,2695.720703125,2686.98095703125,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,10000.0,case_189,0,0,7695.720703125,7686.98046875,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,25000.0,case_189,0,0,22695.720703125,22686.98046875,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,101325.0,case_189,0,0,99020.71875,99011.984375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,2500.0,case_190,0,0,182.884033203125,147.224365234375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,3000.0,case_190,0,0,682.884033203125,647.224365234375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,5000.0,case_190,0,0,2682.8837890625,2647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,10000.0,case_190,0,0,7682.8837890625,7647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,25000.0,case_190,0,0,22682.884765625,22647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,101325.0,case_190,0,0,99007.8828125,98972.2265625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,2500.0,case_191,7,0,93.0322265625,-119.437744140625,unet,0018,0.0,7963,0,0.0008782936010037642
10.0,500000.0,0.5,3000.0,case_191,0,0,593.0322265625,380.562255859375,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,5000.0,case_191,0,0,2593.0322265625,2380.56201171875,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,10000.0,case_191,0,0,7593.0322265625,7380.5625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,25000.0,case_191,0,0,22593.03125,22380.5625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,101325.0,case_191,0,0,98918.03125,98705.5625,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,2500.0,case_192,318,0,-227.823974609375,-1081.6754150390625,unet,0018,0.013676286072772898,7543,109,0.05357590966122961
10.0,1000000.0,1.0,3000.0,case_192,15,0,272.176025390625,-581.6754150390625,unet,0018,0.0,7955,0,0.0018820577164366374
10.0,1000000.0,1.0,5000.0,case_192,0,0,2272.17626953125,1418.32470703125,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,10000.0,case_192,0,0,7272.17578125,6418.32421875,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,25000.0,case_192,0,0,22272.17578125,21418.32421875,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,101325.0,case_192,0,0,98597.1796875,97743.328125,unet,0018,0.0,7970,0,0.0
-4.0,100000.0,0.09999999999999999,2500.0,case_321,0,0,194.475341796875,195.163818359375,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,3000.0,case_321,0,0,694.475341796875,695.163818359375,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,5000.0,case_321,0,0,2694.4755859375,2695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,10000.0,case_321,0,0,7694.4755859375,7695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,25000.0,case_321,0,0,22694.474609375,22695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,101325.0,case_321,0,0,99019.4765625,99020.1640625,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,2500.0,case_322,0,0,177.902099609375,180.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,3000.0,case_322,0,0,677.902099609375,680.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,5000.0,case_322,0,0,2677.90234375,2680.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,10000.0,case_322,0,0,7677.90234375,7680.6064453125,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,25000.0,case_322,0,0,22677.90234375,22680.607421875,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,101325.0,case_322,0,0,99002.8984375,99005.609375,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,2500.0,case_323,0,0,61.8974609375,78.342529296875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,3000.0,case_323,0,0,561.8974609375,578.342529296875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,5000.0,case_323,0,0,2561.8974609375,2578.34228515625,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,10000.0,case_323,0,0,7561.8974609375,7578.3427734375,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,25000.0,case_323,0,0,22561.8984375,22578.341796875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,101325.0,case_323,0,0,98886.8984375,98903.34375,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,2500.0,case_324,56,182,-352.345458984375,-287.235107421875,unet,4418,0.02821316614420063,7694,43,0.012413793103448275
-4.0,1000000.0,1.0,3000.0,case_324,0,0,147.654541015625,212.764892578125,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,5000.0,case_324,0,0,2147.654296875,2212.76513671875,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,10000.0,case_324,0,0,7147.654296875,7212.7646484375,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,25000.0,case_324,0,0,22147.654296875,22212.765625,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,101325.0,case_324,0,0,98472.65625,98537.765625,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,2500.0,case_325,0,0,194.4755859375,196.4130859375,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,3000.0,case_325,0,0,694.4755859375,696.4130859375,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,5000.0,case_325,0,0,2694.4755859375,2696.4130859375,unet,4418,0.0,7975,0,0.0
