AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
0.0,0.014577668160200119,-0.4957781136035919,0.02385726012289524,-0.5069341659545898,500000.0,0.5,case_203,1.7620930671691895,98973.2421875,2.799104690551758,98961.8203125,fno,2412,1.757487177848816,101273.1171875,2.7933411598205566,101261.8203125
0.0,0.04272731393575668,-0.7652562856674194,0.06286459416151047,-0.5075845122337341,1000000.0,1.0,case_204,15.522947311401367,98926.9765625,27.08320426940918,98771.96875,fno,2412,15.504321098327637,101227.09375,27.065338134765625,101071.96875
2.0,0.019360587000846863,-0.5359602570533752,0.029089385643601418,-0.6938931941986084,100000.0,0.09999999999999999,case_205,5.656535625457764,98968.2578125,9.055596351623535,99021.5390625,fno,2412,5.666012287139893,101268.296875,9.075701713562012,101321.5390625
2.0,0.013019328936934471,-0.5905672907829285,0.021421296522021294,-0.6901172399520874,200000.0,0.19999999999999998,case_206,5.09011697769165,98958.7890625,8.119317054748535,99011.2421875,fno,2412,5.101644039154053,101258.8359375,8.139592170715332,101311.2421875
2.0,0.014926779083907604,-0.7512407302856445,0.022745463997125626,-0.6945838332176208,500000.0,0.5,case_207,1.5215855836868286,98929.328125,2.2574923038482666,98938.4375,fno,2412,1.517110824584961,101229.4453125,2.252563953399658,101238.4375
2.0,0.039483632892370224,-1.0520823001861572,0.059143610298633575,-0.6960572600364685,1000000.0,1.0,case_208,19.14362335205078,98885.8984375,33.17443084716797,98678.015625,fno,2412,19.128097534179688,101186.0546875,33.16221237182617,100978.015625
4.0,0.01864994317293167,-0.790911853313446,0.030608758330345154,-0.9917176961898804,100000.0,0.09999999999999999,case_209,7.853473663330078,98922.7578125,12.470735549926758,99020.0546875,fno,2412,7.873305320739746,101222.8828125,12.491254806518555,101320.0546875
4.0,0.013019892387092113,-0.849810004234314,0.023041563108563423,-0.986854612827301,200000.0,0.19999999999999998,case_210,7.461702823638916,98913.9921875,11.64244270324707,99005.3203125,fno,2412,7.48191499710083,101214.1328125,11.661563873291016,101305.3203125
4.0,0.013417558744549751,-1.0346828699111938,0.021573035046458244,-0.993775486946106,500000.0,0.5,case_211,1.9800904989242554,98888.1796875,2.765821695327759,98901.1484375,fno,2412,1.9839428663253784,101188.328125,2.7694809436798096,101201.1484375
4.0,0.03511396422982216,-1.4005290269851685,0.05631043016910553,-0.996062695980072,1000000.0,1.0,case_212,26.01609992980957,98830.1328125,42.021217346191406,98528.4609375,fno,2412,26.01868438720703,101130.3046875,42.02728271484375,100828.4609375
