AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
-2.0,500000.0,0.5,101325.0,case_167,0,0,98938.046875,98914.1875,unet,0018,0.0,7970,0,0.0
-2.0,1000000.0,1.0,2500.0,case_168,101,36,-179.01513671875,-244.521240234375,unet,0018,0.006649937264742786,7816,17,0.014805520702634882
-2.0,1000000.0,1.0,3000.0,case_168,0,0,320.98486328125,255.478759765625,unet,0018,0.0,7970,0,0.0
-2.0,1000000.0,1.0,5000.0,case_168,0,0,2320.98486328125,2255.47900390625,unet,0018,0.0,7970,0,0.0
-2.0,1000000.0,1.0,10000.0,case_168,0,0,7320.9853515625,7255.478515625,unet,0018,0.0,7970,0,0.0
-2.0,1000000.0,1.0,25000.0,case_168,0,0,22320.984375,22255.478515625,unet,0018,0.0,7970,0,0.0
-2.0,1000000.0,1.0,101325.0,case_168,0,0,98645.984375,98580.4765625,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,2500.0,case_169,0,0,196.481689453125,196.777587890625,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,3000.0,case_169,0,0,696.481689453125,696.777587890625,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,5000.0,case_169,0,0,2696.4814453125,2696.77734375,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,10000.0,case_169,0,0,7696.4814453125,7696.77734375,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,25000.0,case_169,0,0,22696.482421875,22696.77734375,unet,0018,0.0,7970,0,0.0
0.0,100000.0,0.09999999999999999,101325.0,case_169,0,0,99021.484375,99021.78125,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,2500.0,case_170,0,0,185.466064453125,187.0283203125,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,3000.0,case_170,0,0,685.466064453125,687.0283203125,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,5000.0,case_170,0,0,2685.4658203125,2687.0283203125,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,10000.0,case_170,0,0,7685.4658203125,7687.0283203125,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,25000.0,case_170,0,0,22685.466796875,22687.029296875,unet,0018,0.0,7970,0,0.0
0.0,200000.0,0.19999999999999998,101325.0,case_170,0,0,99010.46875,99012.03125,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,2500.0,case_171,0,0,97.355224609375,118.266845703125,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,3000.0,case_171,0,0,597.355224609375,618.266845703125,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,5000.0,case_171,0,0,2597.35546875,2618.2666015625,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,10000.0,case_171,0,0,7597.35546875,7618.2666015625,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,25000.0,case_171,0,0,22597.35546875,22618.267578125,unet,0018,0.0,7970,0,0.0
0.0,500000.0,0.5,101325.0,case_171,0,0,98922.3515625,98943.265625,unet,0018,0.0,7970,0,0.0
0.0,1000000.0,1.0,2500.0,case_172,49,37,-237.560546875,-127.8173828125,unet,0018,0.007151819322459222,7864,20,0.008657465495608531
0.0,1000000.0,1.0,3000.0,case_172,0,0,262.439453125,372.1826171875,unet,0018,0.0,7970,0,0.0
0.0,1000000.0,1.0,5000.0,case_172,0,0,2262.439453125,2372.1826171875,unet,0018,0.0,7970,0,0.0
0.0,1000000.0,1.0,10000.0,case_172,0,0,7262.439453125,7372.1826171875,unet,0018,0.0,7970,0,0.0
0.0,1000000.0,1.0,25000.0,case_172,0,0,22262.439453125,22372.18359375,unet,0018,0.0,7970,0,0.0
0.0,1000000.0,1.0,101325.0,case_172,0,0,98587.4375,98697.1796875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,2500.0,case_173,0,0,195.629638671875,196.198974609375,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,3000.0,case_173,0,0,695.629638671875,696.198974609375,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,5000.0,case_173,0,0,2695.62939453125,2696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,10000.0,case_173,0,0,7695.6298828125,7696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,25000.0,case_173,0,0,22695.62890625,22696.19921875,unet,0018,0.0,7970,0,0.0
2.0,100000.0,0.09999999999999999,101325.0,case_173,0,0,99020.6328125,99021.1953125,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,2500.0,case_174,0,0,182.04931640625,184.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,3000.0,case_174,0,0,682.04931640625,684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,5000.0,case_174,0,0,2682.04931640625,2684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,10000.0,case_174,0,0,7682.048828125,7684.7294921875,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,25000.0,case_174,0,0,22682.048828125,22684.728515625,unet,0018,0.0,7970,0,0.0
2.0,200000.0,0.19999999999999998,101325.0,case_174,0,0,99007.046875,99009.7265625,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,2500.0,case_175,0,0,79.156494140625,104.596435546875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,3000.0,case_175,0,0,579.156494140625,604.596435546875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,5000.0,case_175,0,0,2579.15673828125,2604.5966796875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,10000.0,case_175,0,0,7579.15625,7604.5966796875,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,25000.0,case_175,0,0,22579.15625,22604.595703125,unet,0018,0.0,7970,0,0.0
2.0,500000.0,0.5,101325.0,case_175,0,0,98904.15625,98929.59375,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,2500.0,case_176,6,33,-341.6025390625,-181.80224609375,unet,0018,0.012923462986198243,7861,70,0.009535759096612296
2.0,1000000.0,1.0,3000.0,case_176,0,0,158.3974609375,318.19775390625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,5000.0,case_176,0,0,2158.3974609375,2318.19775390625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,10000.0,case_176,0,0,7158.3974609375,7318.1982421875,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,25000.0,case_176,0,0,22158.3984375,22318.197265625,unet,0018,0.0,7970,0,0.0
2.0,1000000.0,1.0,101325.0,case_176,0,0,98483.3984375,98643.1953125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,2500.0,case_177,0,0,194.74951171875,194.564697265625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,3000.0,case_177,0,0,694.74951171875,694.564697265625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,5000.0,case_177,0,0,2694.74951171875,2694.56494140625,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,10000.0,case_177,0,0,7694.7490234375,7694.564453125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,25000.0,case_177,0,0,22694.75,22694.564453125,unet,0018,0.0,7970,0,0.0
4.0,100000.0,0.09999999999999999,101325.0,case_177,0,0,99019.75,99019.5625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,2500.0,case_178,0,0,178.651123046875,178.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,3000.0,case_178,0,0,678.651123046875,678.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,5000.0,case_178,0,0,2678.6513671875,2678.11181640625,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,10000.0,case_178,0,0,7678.6513671875,7678.1123046875,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,25000.0,case_178,0,0,22678.650390625,22678.111328125,unet,0018,0.0,7970,0,0.0
4.0,200000.0,0.19999999999999998,101325.0,case_178,0,0,99003.6484375,99003.109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,2500.0,case_179,0,0,61.11865234375,62.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,3000.0,case_179,0,0,561.11865234375,562.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,5000.0,case_179,0,0,2561.11865234375,2562.71044921875,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,10000.0,case_179,0,0,7561.1181640625,7562.7109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,25000.0,case_179,0,0,22561.119140625,22562.7109375,unet,0018,0.0,7970,0,0.0
4.0,500000.0,0.5,101325.0,case_179,0,0,98886.1171875,98887.7109375,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,2500.0,case_180,0,31,-448.19873046875,-349.804931640625,unet,0018,0.021455457967377665,7799,140,0.01756587202007528
4.0,1000000.0,1.0,3000.0,case_180,0,0,51.80126953125,150.195068359375,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,5000.0,case_180,0,0,2051.80126953125,2150.19482421875,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,10000.0,case_180,0,0,7051.8017578125,7150.1953125,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,25000.0,case_180,0,0,22051.80078125,22150.1953125,unet,0018,0.0,7970,0,0.0
4.0,1000000.0,1.0,101325.0,case_180,0,0,98376.8046875,98475.1953125,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,2500.0,case_181,0,0,193.75927734375,192.713623046875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,3000.0,case_181,0,0,693.75927734375,692.713623046875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,5000.0,case_181,0,0,2693.75927734375,2692.7138671875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,10000.0,case_181,0,0,7693.759765625,7692.7138671875,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,25000.0,case_181,0,0,22693.759765625,22692.712890625,unet,0018,0.0,7970,0,0.0
6.0,100000.0,0.09999999999999999,101325.0,case_181,0,0,99018.7578125,99017.7109375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,2500.0,case_182,0,0,174.503662109375,170.652587890625,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,3000.0,case_182,0,0,674.503662109375,670.652587890625,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,5000.0,case_182,0,0,2674.50341796875,2670.65283203125,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,10000.0,case_182,0,0,7674.50390625,7670.65234375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,25000.0,case_182,0,0,22674.50390625,22670.65234375,unet,0018,0.0,7970,0,0.0
6.0,200000.0,0.19999999999999998,101325.0,case_182,0,0,98999.5,98995.65625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,2500.0,case_183,0,0,39.778076171875,15.696533203125,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,3000.0,case_183,0,0,539.778076171875,515.696533203125,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,5000.0,case_183,0,0,2539.7783203125,2515.6962890625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,10000.0,case_183,0,0,7539.7783203125,7515.6962890625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,25000.0,case_183,0,0,22539.77734375,22515.697265625,unet,0018,0.0,7970,0,0.0
6.0,500000.0,0.5,101325.0,case_183,0,0,98864.78125,98840.6953125,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,2500.0,case_184,8,26,-551.4210205078125,-538.44677734375,unet,0018,0.030991217063989964,7715,221,0.028732747804265997
6.0,1000000.0,1.0,3000.0,case_184,0,1,-51.4208984375,-38.44677734375,unet,0018,0.0002509410288582183,7968,1,0.00012547051442910915
6.0,1000000.0,1.0,5000.0,case_184,0,0,1948.5791015625,1961.55322265625,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,10000.0,case_184,0,0,6948.5791015625,6961.552734375,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,25000.0,case_184,0,0,21948.578125,21961.552734375,unet,0018,0.0,7970,0,0.0
6.0,1000000.0,1.0,101325.0,case_184,0,0,98273.578125,98286.5546875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,2500.0,case_185,0,0,192.357177734375,190.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,3000.0,case_185,0,0,692.357177734375,690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,5000.0,case_185,0,0,2692.35693359375,2690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,10000.0,case_185,0,0,7692.357421875,7690.0263671875,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,25000.0,case_185,0,0,22692.357421875,22690.02734375,unet,0018,0.0,7970,0,0.0
8.0,100000.0,0.09999999999999999,101325.0,case_185,0,0,99017.359375,99015.0234375,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,2500.0,case_186,0,0,168.64404296875,161.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,3000.0,case_186,0,0,668.64404296875,661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,5000.0,case_186,0,0,2668.64404296875,2661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,10000.0,case_186,0,0,7668.6435546875,7661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,25000.0,case_186,0,0,22668.64453125,22661.822265625,unet,0018,0.0,7970,0,0.0
8.0,200000.0,0.19999999999999998,101325.0,case_186,0,0,98993.640625,98986.8203125,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,2500.0,case_187,3,0,6.8154296875,-40.1259765625,unet,0018,0.0,7967,0,0.0003764115432873275
8.0,500000.0,0.5,3000.0,case_187,0,0,506.8154296875,459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,5000.0,case_187,0,0,2506.8154296875,2459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,10000.0,case_187,0,0,7506.8154296875,7459.8740234375,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,25000.0,case_187,0,0,22506.814453125,22459.873046875,unet,0018,0.0,7970,0,0.0
8.0,500000.0,0.5,101325.0,case_187,0,0,98831.8125,98784.875,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,2500.0,case_188,14,35,-691.6162109375,-763.091796875,unet,0018,0.04303638644918444,7613,308,0.04040150564617315
8.0,1000000.0,1.0,3000.0,case_188,0,1,-191.6162109375,-263.091796875,unet,0018,0.0010037641154328732,7962,7,0.0008782936010037642
8.0,1000000.0,1.0,5000.0,case_188,0,0,1808.3837890625,1736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,10000.0,case_188,0,0,6808.3837890625,6736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,25000.0,case_188,0,0,21808.3828125,21736.908203125,unet,0018,0.0,7970,0,0.0
8.0,1000000.0,1.0,101325.0,case_188,0,0,98133.3828125,98061.90625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,2500.0,case_189,0,0,191.397216796875,186.980712890625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,3000.0,case_189,0,0,691.397216796875,686.980712890625,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,5000.0,case_189,0,0,2691.3974609375,2686.98095703125,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,10000.0,case_189,0,0,7691.3974609375,7686.98046875,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,25000.0,case_189,0,0,22691.396484375,22686.98046875,unet,0018,0.0,7970,0,0.0
10.0,100000.0,0.09999999999999999,101325.0,case_189,0,0,99016.3984375,99011.984375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,2500.0,case_190,0,0,164.6240234375,147.224365234375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,3000.0,case_190,0,0,664.6240234375,647.224365234375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,5000.0,case_190,0,0,2664.6240234375,2647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,10000.0,case_190,0,0,7664.6240234375,7647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,25000.0,case_190,0,0,22664.623046875,22647.224609375,unet,0018,0.0,7970,0,0.0
10.0,200000.0,0.19999999999999998,101325.0,case_190,0,0,98989.625,98972.2265625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,2500.0,case_191,4,0,-18.974853515625,-119.437744140625,unet,0018,0.0003764115432873275,7963,3,0.0008782936010037642
10.0,500000.0,0.5,3000.0,case_191,0,0,481.025146484375,380.562255859375,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,5000.0,case_191,0,0,2481.025390625,2380.56201171875,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,10000.0,case_191,0,0,7481.025390625,7380.5625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,25000.0,case_191,0,0,22481.025390625,22380.5625,unet,0018,0.0,7970,0,0.0
10.0,500000.0,0.5,101325.0,case_191,0,0,98806.0234375,98705.5625,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,2500.0,case_192,20,51,-806.384033203125,-1081.6754150390625,unet,0018,0.057465495608531994,7492,407,0.05357590966122961
10.0,1000000.0,1.0,3000.0,case_192,2,1,-306.384033203125,-581.6754150390625,unet,0018,0.0017565872020075283,7954,13,0.0018820577164366374
10.0,1000000.0,1.0,5000.0,case_192,0,0,1693.615966796875,1418.32470703125,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,10000.0,case_192,0,0,6693.6162109375,6418.32421875,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,25000.0,case_192,0,0,21693.615234375,21418.32421875,unet,0018,0.0,7970,0,0.0
10.0,1000000.0,1.0,101325.0,case_192,0,0,98018.6171875,97743.328125,unet,0018,0.0,7970,0,0.0
-4.0,100000.0,0.09999999999999999,2500.0,case_321,0,0,196.508544921875,195.163818359375,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,3000.0,case_321,0,0,696.508544921875,695.163818359375,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,5000.0,case_321,0,0,2696.50830078125,2695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,10000.0,case_321,0,0,7696.5087890625,7695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,25000.0,case_321,0,0,22696.5078125,22695.1640625,unet,4418,0.0,7975,0,0.0
-4.0,100000.0,0.09999999999999999,101325.0,case_321,0,0,99021.5078125,99020.1640625,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,2500.0,case_322,0,0,185.688232421875,180.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,3000.0,case_322,0,0,685.688232421875,680.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,5000.0,case_322,0,0,2685.6884765625,2680.60693359375,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,10000.0,case_322,0,0,7685.6884765625,7680.6064453125,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,25000.0,case_322,0,0,22685.6875,22680.607421875,unet,4418,0.0,7975,0,0.0
-4.0,200000.0,0.19999999999999998,101325.0,case_322,0,0,99010.6875,99005.609375,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,2500.0,case_323,0,0,104.85986328125,78.342529296875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,3000.0,case_323,0,0,604.85986328125,578.342529296875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,5000.0,case_323,0,0,2604.85986328125,2578.34228515625,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,10000.0,case_323,0,0,7604.859375,7578.3427734375,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,25000.0,case_323,0,0,22604.859375,22578.341796875,unet,4418,0.0,7975,0,0.0
-4.0,500000.0,0.5,101325.0,case_323,0,0,98929.859375,98903.34375,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,2500.0,case_324,18,70,-270.942626953125,-287.235107421875,unet,4418,0.018934169278996864,7806,81,0.012413793103448275
-4.0,1000000.0,1.0,3000.0,case_324,0,0,229.057373046875,212.764892578125,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,5000.0,case_324,0,0,2229.0576171875,2212.76513671875,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,10000.0,case_324,0,0,7229.0576171875,7212.7646484375,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,25000.0,case_324,0,0,22229.056640625,22212.765625,unet,4418,0.0,7975,0,0.0
-4.0,1000000.0,1.0,101325.0,case_324,0,0,98554.0546875,98537.765625,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,2500.0,case_325,0,0,195.959716796875,196.4130859375,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,3000.0,case_325,0,0,695.959716796875,696.4130859375,unet,4418,0.0,7975,0,0.0
-2.0,100000.0,0.09999999999999999,5000.0,case_325,0,0,2695.9599609375,2696.4130859375,unet,4418,0.0,7975,0,0.0
