model,epoch,train_loss,val_loss
pinn,190,2.4560698453634062,1.9145297711265499
pinn,191,2.7884885438380795,1.7750964236670528
pinn,192,2.4986652845253974,1.951322391629219
pinn,193,2.6565667281121566,2.1770114538998437
pinn,194,2.536943766968382,1.8169405008184498
pinn,195,2.4661900697310277,1.9115589173703358
pinn,196,3.08235544880475,1.75004618691987
pinn,197,2.6216009445717,3.7422308089404273
pinn,198,2.6988225502470518,2.206045861901908
pinn,199,2.5834643401982595,2.1509374770624885
pinn,200,2.8511139615181764,2.3590097797328027
fno,1,1358.9595553714073,6.353980837197139
fno,2,7.886957898461746,5.550328460232965
fno,3,8.071113948441722,6.1481080877369845
fno,4,7.528431082795734,5.613316938794893
fno,5,6.750769239993184,5.318695479425891
fno,6,6.638513129181657,5.451902093558476
fno,7,5.404139695357691,3.3329990033445687
fno,8,2.58722753447989,1.62836178006797
fno,9,1.7725000928150365,2.983082983000525
fno,10,1.3216741611621132,1.0106498999842282
fno,11,1.017806116697247,0.8366597942237196
fno,12,0.6880427799616123,0.7557717119825298
fno,13,1.0204923703718038,0.5815268097252682
fno,14,1.0497374973414135,0.3962666084026468
fno,15,0.38316615300675844,0.505914131629056
fno,16,0.49668307117889265,0.4014241710819047
fno,17,0.5299991552997951,0.730256004580136
fno,18,0.4320854207306552,0.3248966182100362
fno,19,0.6986500444404918,0.7634916922141766
fno,20,0.5967116458741434,0.2785068164611685
fno,21,0.36162927815336393,0.2508682978564295
fno,22,0.41040263270125066,0.4831136043729453
fno,23,1.264582891542853,0.28238250623489247
fno,24,0.49258964897299107,0.33686395195023766
fno,25,0.4885813417427379,0.4209021124346503
fno,26,0.35761507310293206,0.3652322019996314
fno,27,0.47290695252959714,0.3427199125289917
fno,28,0.29923012651548797,0.24191307918778782
fno,29,0.36056444435123286,0.3024616675644085
fno,30,0.33533730136196305,0.24277543816073188
fno,31,0.4140777582405535,0.5169334514387722
fno,32,0.36905389603661615,0.3181257710374635
fno,33,0.3456793568708414,0.43915639766331377
fno,34,0.4763292123340756,0.17447449009993982
fno,35,0.39897787634946086,0.450668898122064
fno,36,0.4344290725292604,0.3766171153763245
fno,37,0.45772294432747584,0.4416992890423742
fno,38,0.4098184080394499,0.2201169765201108
fno,39,0.35797332410066407,0.24210058306825571
fno,40,0.32700974773044234,0.14028564069805474
fno,41,0.3879475649789067,0.20414780722609882
fno,42,0.36665684135596444,0.26780375992429667
fno,43,0.43650070223614484,0.32405193818026573
fno,44,0.2676526948443951,0.2332320092567082
fno,45,0.389824488800179,0.2512259267527482
fno,46,0.27111127474373836,0.2545196596404602
fno,47,0.22686294530249812,0.16534485475256525
fno,48,0.6087381386318089,0.27258029014899815
fno,49,0.3120377236303011,0.13067699634823307
fno,50,0.25795604485127094,0.25655564845635975
fno,51,0.27886229246123434,0.41045368411417665
fno,52,0.24167556409364097,0.14355779374981747
fno,53,0.30898435764654647,0.15400636453053046
fno,54,0.2592175773864875,0.16717535180264506
fno,55,0.2792167270704647,0.192445894253665
fno,56,0.2553102015489084,0.3163787280691081
fno,57,0.2253824102412338,0.10725552537317934
fno,58,0.3811565617247959,0.21577481848412547
fno,59,0.32711356434902533,0.13958202084076815
fno,60,0.17060267685289762,0.2061493658813937
fno,61,0.22911547858016623,0.24422689732806435
fno,62,0.2816635086172563,0.16165320112787443
fno,63,0.25766590201050227,0.2077480883433901
fno,64,0.23262192551160882,0.14524819766139163
fno,65,0.2278470073375234,0.21781613523590154
fno,66,0.32381408019391306,0.13518750346426306
fno,67,0.2850201473417092,0.34998964081550465
fno,68,0.2584680751925963,0.25232751333507997
fno,69,0.3268270625110053,0.28891559561778757
fno,70,0.23943420081325104,0.20975469258324853
fno,71,0.18378806207900397,0.5021714583553117
fno,72,0.19748508685662702,0.604201547544578
fno,73,0.32046194380274945,0.11260493729135086
fno,74,0.9103933319997933,0.274355740125837
fno,75,0.22338302038107183,0.19238483931483893
fno,76,0.2272918554011481,0.2226590064579043
fno,77,0.28310959169104055,0.23193498521015563
fno,78,0.2309839488949878,0.19704151256331082
fno,79,2.463004565083542,0.1895473672655122
fno,80,0.16788921713189114,0.17455291542513618
fno,81,7.293205035770415,0.2277608840116139
fno,82,0.2218090578502307,0.2657516133682481
fno,83,3.1301256147173286,0.1304957292460162
fno,84,0.18309947359232814,0.1181841456684573
fno,85,0.18706826854245795,0.09334239607741093
fno,86,0.1987257607029808,0.1230319734534313
fno,87,0.159490974128612,0.14911096620148626
fno,88,0.17671462801496493,0.10818478856878035
fno,89,0.1579884328176639,0.1663709719633234
fno,90,0.2162465327447909,0.15020824069606847
fno,91,0.2943444874571876,0.10805584548105454
fno,92,0.26042863196390537,0.11493696657748058
fno,93,0.18250436159822106,0.19499127374126993
fno,94,55.481824253645776,0.1402065721822196
fno,95,0.19715416352578832,0.11013436677127049
fno,96,0.20732399882988695,0.09454959213476756
fno,97,0.18790773415446646,0.061364059304368904
fno,98,5.4875026527403685,0.274791714446298
fno,99,0.16569574209261526,0.16802603173358688
fno,100,0.21290085132182376,0.2902544670063874
fno,101,0.11225805718428884,0.05559491571681253
fno,102,0.15103815951915972,0.11953168805560162
fno,103,0.1316207303591301,0.11890398852270224
fno,104,0.15016051610943182,0.1393734239812555
fno,105,0.229695252857051,0.1879331001947666
fno,106,0.21086530938196035,0.10501163928159352
fno,107,0.11971250903204175,0.15539680138744158
fno,108,0.13829914295325982,0.1299582344704661
fno,109,0.1126289169584041,0.04119278439160051
fno,110,0.11932000337294274,0.1128805738327832
fno,111,0.22747200033256065,0.1507633489010663
fno,112,0.19262010956103084,0.20881012043562427
fno,113,0.21929274112603234,0.11468626969847186
fno,114,0.15893095544899352,0.06329686920447596
fno,115,0.19619257597287007,0.06232166148979088
fno,116,0.13138388626940228,0.09194744583861582
fno,117,0.09565512648572219,0.06340055421380134
fno,118,0.13371336927488903,0.08369316250599663
fno,119,0.09677489692676652,0.09780555205612347
fno,120,0.15426838912492608,0.11006361246109009
fno,121,0.259525582245751,0.24169559725399675
fno,122,0.12573683473275848,0.07197444160179846
fno,123,0.2028624462478,0.07813755127376523
fno,124,0.11758466700286221,0.15413903650538674
fno,125,0.11911028248766449,0.17463097323117585
fno,126,0.18034369728750796,0.10328222233159788
fno,127,0.11491236890569055,0.09484346172419088
fno,128,0.17703982871140073,0.16606826142504297
fno,129,0.20006692494648548,0.33754902320175334
fno,130,0.1524835036713287,0.05920339350042672
fno,131,0.1258117529546465,0.11097737446684262
fno,132,0.20457270885446321,0.1028743355438627
fno,133,0.1122076936077578,0.13826894580290236
fno,134,0.17599523402293402,0.13585643829970523
fno,135,0.1436683298688542,0.07838007062673569
fno,136,0.09305120024692976,0.11246317843424863
fno,137,0.12998461138822734,0.12837848773804203
fno,138,0.10304350127963109,0.07944391385234635
fno,139,0.10475125696875749,0.08455057821140208
fno,140,0.11291027996414826,0.06161034145745738
fno,141,0.7081243564129058,0.19560929773182706
fno,142,0.13887457598709255,0.07715243435111539
fno,143,0.0931042737093257,0.12519259416851505
fno,144,0.19371621958637164,0.08183445062102943
fno,145,0.09851533851580568,0.1274287831680528
fno,146,0.12397843760443977,0.09573054756840756
fno,147,0.083568398095096,0.09868474600130114
fno,148,0.11402351426909123,0.06203494709113549
fno,149,0.11240333511831205,0.13069827160958586
fno,150,0.7945458212398862,0.19563345482637143
fno,151,0.13892259790442107,0.1273561428333151
fno,152,0.1222757792294574,0.17772796172006378
fno,153,0.17245392328802428,0.16642616971813398
fno,154,0.15390416556980713,0.09165742171221766
fno,155,0.10943211420821997,0.07507887585409756
fno,156,0.08550157744803129,0.12188698556916468
fno,157,0.08294565383733415,0.05721059367702953
fno,158,0.1142863464467456,0.05279238252290364
fno,159,0.09019175081005308,0.19422623817006063
fno,160,0.16438049509367145,0.19323319145317736
fno,161,0.11990931325026451,0.09083124442860999
fno,162,0.1179606461371838,0.0700234876110636
fno,163,0.15858367784234462,0.10078694838388212
fno,164,0.1078897157364005,0.09978453275458567
fno,165,0.09137421069906716,0.1251184113066772
fno,166,0.11029376334116503,0.08397198789592447
fno,167,0.08150836812229427,0.07068691537554922
fno,168,0.07869674366516022,0.09957105223217914
fno,169,0.09155949551977811,0.07574435117943533
fno,170,0.08154153235919454,0.30594021178268155
fno,171,0.0918512742943559,0.11577402569096663
fno,172,0.09726149371705173,0.04985715146979381
fno,173,0.0810932083558177,0.09663187834466326
fno,174,0.1382650636776459,0.08464876806427693
fno,175,0.11968780494083656,0.05141248040158173
fno,176,0.12825620348102476,0.05668336936625941
fno,177,0.12437529967057924,0.1226229075470875
fno,178,0.1334672875108163,0.05585176298587487
fno,179,0.09227558896174094,0.07832829936824996
fno,180,0.07255039214402255,0.12599106762429763
fno,181,0.09574556826653839,0.0519833381705243
fno,182,0.13276279770249239,0.11361812838706477
fno,183,0.11634946978462438,0.055761308569846485
fno,184,0.1262810394465009,0.1374960157634883
fno,185,0.12512157516314026,0.07339037678621967
fno,186,0.09599795561009572,0.06290327282301311
fno,187,0.10398548066707476,0.07235648001319375
fno,188,0.11385990086760074,0.05598199380369022
fno,189,0.08601136029086595,0.04911227967461635
fno,190,0.07429325325768783,0.042905891988554906
fno,191,0.11067711943017741,0.07471560282183104
fno,192,0.07873799118207642,0.049166902193221555
fno,193,0.06534768112483749,0.07040808311310308
fno,194,0.08515223463643,0.055015313728102325
fno,195,0.0983342666441769,0.048310156654694986
fno,196,0.10629233786482022,0.05271287557893786
fno,197,0.08197479429969028,0.08639709857003443
fno,198,0.09344012204534803,0.056128630093459426
fno,199,0.08690414174339889,0.08723204480162983
fno,200,0.12850987458133076,0.04594769515097141
deeponet,1,6.189490938479183,3.463117497748342
deeponet,2,5.222228905905975,3.7005777626202025
deeponet,3,5.13826645956449,3.1902656128694273
deeponet,4,4.948126703683584,3.270003165664344
deeponet,5,4.9391112912651955,4.434167148738072
deeponet,6,4.6738395061960984,3.6897239202055436
deeponet,7,4.662005776276618,3.0909491227618577
deeponet,8,4.440307978472095,3.4302771173674484
deeponet,9,4.489846301956411,3.5059143438421447
deeponet,10,4.301712109267346,3.414497984894391
deeponet,11,4.138461199274824,3.309299415555494
deeponet,12,4.049393223838572,3.2109446864703606
deeponet,13,3.982165149384481,2.8869760961368165
deeponet,14,3.931195664990899,3.5632736009770425
deeponet,15,3.782668495470761,2.7850878248954642
deeponet,16,3.8956511210810185,3.480112629717794
deeponet,17,3.728047723419096,3.04008394222835
deeponet,18,3.829768513609295,2.962343027365619
deeponet,19,3.780636272547435,3.0144209091005654
deeponet,20,3.765760776455417,2.767225525502501
deeponet,21,3.6951430758084256,2.8094002285908006
deeponet,22,3.5742527802297674,3.169564230688687
deeponet,23,3.4369768664880764,3.247280122904942
deeponet,24,3.723865692600882,2.9391935128590156
deeponet,25,3.6550452497107853,2.7638072027214644
deeponet,26,3.491324019578337,2.826893001794815
deeponet,27,3.5524948074773777,3.4788257608125948
deeponet,28,3.4893039084650987,2.99894035787418
deeponet,29,3.664207380242143,2.713903652696774
deeponet,30,3.4224559997488386,2.8930297421997992
deeponet,31,3.3268746305828447,2.592861130833626
deeponet,32,3.2958662407529866,2.81905388626559
deeponet,33,3.3632604841805676,3.1100042200294036
deeponet,34,3.413780110013997,2.5030297482835837
deeponet,35,3.2794796381991334,3.118562869470695
deeponet,36,3.540205463309961,2.9072450789911994
deeponet,37,3.3080780813299073,2.6993107811130326
deeponet,38,3.3900497493568373,3.100761890411377
deeponet,39,3.2350745939769627,2.556692752344855
deeponet,40,3.0746702526244647,3.1303873462923644
deeponet,41,3.097021551951309,2.513288342233362
deeponet,42,3.2358516147531615,2.70150318022432
deeponet,43,3.29654501040289,2.3827365518643937
deeponet,44,3.0963975242310506,2.6532703077998656
deeponet,45,3.073201820162908,2.4042529479183
deeponet,46,3.03563982211739,2.29723075494684
deeponet,47,3.08217231042546,2.5426898131082796
deeponet,48,3.0650352371250924,2.3270935184996704
deeponet,49,2.894456937269199,2.615414365098394
deeponet,50,3.1077918194554335,2.630413620636381
deeponet,51,3.0842405484497912,2.1521837737025886
deeponet,52,3.3070343162384503,3.400301929691742
deeponet,53,2.948079289834192,2.217138404990065
deeponet,54,3.106403726010235,2.3101387501790605
deeponet,55,2.9713299793699766,2.4330644145094116
deeponet,56,3.2075580592535755,2.130960926413536
deeponet,57,3.0422120789077383,3.0115639433778565
deeponet,58,3.2106530351872826,2.084670240509099
deeponet,59,3.1175992313338203,2.8973220627883385
deeponet,60,2.993576061506213,3.091413221482573
deeponet,61,3.085417770169264,2.4759062050745406
deeponet,62,2.951994222366005,2.1884810256546943
deeponet,63,2.9935447452989825,2.755743050369723
deeponet,64,3.008618251677671,2.5657498733750703
deeponet,65,3.162152470986536,2.5532990221319527
deeponet,66,2.8875690457279695,2.0277751571145552
deeponet,67,3.1587075346086655,2.2533762120995027
deeponet,68,2.788696621824627,2.26677600936643
deeponet,69,2.9832655132913883,2.248933898991552
deeponet,70,2.6831433166024143,1.9715922238497898
deeponet,71,2.9038286735675087,2.1550621965835832
deeponet,72,2.963983293691296,2.866543272959775
deeponet,73,3.32841583995,2.8042663983229934
deeponet,74,3.123808739375483,2.7919149979435165
deeponet,75,2.9841651346054547,2.315892978988845
deeponet,76,2.6302713850524526,2.6876825957462707
deeponet,77,2.8267502280100723,2.1387332590489554
deeponet,78,3.022772554970958,2.368063314721502
deeponet,79,2.902160825904893,2.281821704116361
deeponet,80,3.3561046247833346,2.943601013257586
deeponet,81,3.135733072743094,2.3576984585359178
deeponet,82,2.982045399630728,2.679572308371807
deeponet,83,2.7988794391140615,2.1779539626220177
deeponet,84,2.639636512182973,2.474344012552294
deeponet,85,2.6187707705000425,2.312741088456121
deeponet,86,2.907270821325618,2.0439532871904045
deeponet,87,2.692918269912158,2.4518449645617912
deeponet,88,3.0766156414535146,2.216463281162854
deeponet,89,2.7170914382290987,2.457058818175875
deeponet,90,2.7416658211339473,2.130341431704061
deeponet,91,2.7082360010205604,2.1439198163048974
deeponet,92,2.805020332336426,2.9529115727235533
deeponet,93,2.8402964549561953,2.6797418106218864
deeponet,94,2.6930713390280134,1.9645513609565537
deeponet,95,2.578661218011306,3.0669894192753167
deeponet,96,2.7249563786149755,2.001091565551429
deeponet,97,2.774429046303217,1.9579947940234481
deeponet,98,3.1377644070818382,2.994827726791645
deeponet,99,3.273973460577748,2.2524605640049638
deeponet,100,2.780867638032129,2.267816530733273
deeponet,101,2.613236234963306,2.4043999160158225
deeponet,102,2.5191150772059623,1.889845905118975
deeponet,103,2.6474041997289364,1.8991290690570042
deeponet,104,2.638896561839098,2.5425727485582748
deeponet,105,2.5184135071339053,1.8533201310141334
deeponet,106,2.7101988507194754,2.6168107277360457
deeponet,107,2.810168064445074,2.317468057932525
deeponet,108,2.8089342322086264,2.0071164621361373
deeponet,109,2.6114812036233443,2.6706567458037673
deeponet,110,2.6741952084324843,2.4728796677342775
deeponet,111,2.58116980856913,2.242328028740554
deeponet,112,2.737429333610769,2.5527450971562287
deeponet,113,2.610330547291808,2.192190124556936
deeponet,114,2.5776511562382516,2.055802135118123
deeponet,115,2.900435366513539,2.900612714989432
deeponet,116,2.840859781745021,2.8143352044039758
deeponet,117,2.5529828144728772,2.088193618018052
deeponet,118,2.4598690797946205,1.872852598284853
deeponet,119,2.6822960033007193,2.0337865070022385
deeponet,120,3.0190157473452985,2.772237760239634
deeponet,121,3.017162734014125,2.2205052951286577
deeponet,122,2.8674287876468494,2.227880096127247
deeponet,123,2.6616715770557615,2.128436315676262
deeponet,124,2.6632109002832984,2.4156584837313355
deeponet,125,2.7301743769206883,2.108193445308455
deeponet,126,2.69151122072723,2.2593413822609802
deeponet,127,3.030160488526514,2.6066170920585763
deeponet,128,2.6884806719294354,2.3619428811402154
deeponet,129,2.6125750585567733,2.2148903757333755
deeponet,130,2.497189338953217,3.008863510242824
deeponet,131,2.7559839772300485,1.9816047955175926
deeponet,132,2.556057441453992,1.8878396754634792
deeponet,133,2.506903078658449,1.8906761479788814
deeponet,134,2.5016639020545353,2.0717186624633857
deeponet,135,2.801811932786111,1.850030055333828
deeponet,136,2.577846353770765,2.372681150148655
deeponet,137,2.7022426976748037,2.2725457903640023
deeponet,138,2.659614606869001,1.9302820979521191
deeponet,139,2.449748534366397,2.0537528015416244
deeponet,140,2.5289358485695774,2.1654974165661582
deeponet,141,2.5103706765028595,2.4121538621598275
deeponet,142,2.6612488280044744,2.0311938909621072
deeponet,143,2.3728804069062686,2.3481952255142144
deeponet,144,2.558574283781227,4.097877464417754
deeponet,145,2.6555244688607433,1.9626344411537564
deeponet,146,2.5268759003446144,2.323309504780276
deeponet,147,2.4398064613342285,2.124485237845059
deeponet,148,2.697021086523138,2.0253199200178016
deeponet,149,2.5368513197986626,2.0962345959811377
deeponet,150,2.858997969539619,1.95045893870551
deeponet,151,2.9099289507953667,2.154501694029775
deeponet,152,2.841737924177954,1.9178440478341332
deeponet,153,2.5341198115261054,2.0059094727039337
deeponet,154,2.340486253697448,1.7224174434768742
deeponet,155,2.4340012073516846,2.0762810671123964
deeponet,156,2.4488986459977786,1.668254742334629
deeponet,157,2.345763860304663,1.9393235635140846
deeponet,158,2.3423408672122137,2.0872817568737885
deeponet,159,2.445604533505586,1.900016419332603
deeponet,160,2.629075963804327,2.344388189500776
deeponet,161,2.5522262194405303,2.3695268702918084
deeponet,162,2.381460130580364,1.8982022219690784
deeponet,163,2.751061740828438,3.227969776453643
deeponet,164,2.497968453571109,1.9659502454872788
deeponet,165,2.398988638918824,1.8743926569305618
deeponet,166,2.6366423119796565,1.998551948830999
deeponet,167,2.315107206625441,1.7837899897632927
deeponet,168,2.254608423431958,1.7797286525882523
deeponet,169,2.8111471164445936,2.355933339431368
deeponet,170,2.40575994889429,1.8401017096535912
deeponet,171,2.3913187834382787,2.746841827857083
deeponet,172,2.5675192734946504,1.8274393035420056
deeponet,173,2.5265059719787786,2.2318685250035646
deeponet,174,2.687968860374638,1.8618065082821353
deeponet,175,2.467410083197377,2.2401761376652223
deeponet,176,2.7760810596079915,2.298072796443413
deeponet,177,2.528258248340864,2.1498390220362564
deeponet,178,2.493095610770711,2.941570620084631
deeponet,179,2.2982206132514347,2.9821618867331536
deeponet,180,2.4553478809953466,1.8492707990366837
deeponet,181,2.404268429323208,2.000658621048105
deeponet,182,2.364259171339632,1.8648761032984174
deeponet,183,2.3686497328471554,1.7990472352710263
deeponet,184,2.6233117192800792,2.93560164858555
deeponet,185,2.677210403366323,2.143123263428951
deeponet,186,2.4088327497061046,2.0079338555705957
deeponet,187,2.290066025008453,1.8576627831006873
deeponet,188,2.3169823219439736,1.8418105275466525
deeponet,189,2.4224045137686234,2.6369061608766686
deeponet,190,2.6732674200841986,3.097960253214014
deeponet,191,2.648061910289928,2.6279015669534944
deeponet,192,2.837399642160334,2.053164318717759
deeponet,193,2.2533815711553844,2.004079032560875
deeponet,194,2.193844417852858,1.893891095601279
deeponet,195,2.520700341353387,1.9009277728097191
deeponet,196,2.4775973587679716,1.884669001760154
deeponet,197,2.212635859389978,2.0303046744445274
