AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
-4.0,0.06720808148384094,-0.5086645483970642,0.09603437036275864,-1.2189357280731201,100000.0,0.09999999999999999,case_161,3.101682186126709,98982.109375,4.029675483703613,99018.921875,unet,0018,3.0227620601654053,101282.421875,3.963245391845703,101318.921875
-4.0,0.06605894863605499,-0.5287981033325195,0.09455283731222153,-1.2355269193649292,200000.0,0.19999999999999998,case_162,3.5059266090393066,98976.109375,4.439073085784912,99000.3671875,unet,0018,3.426873207092285,101276.640625,4.371014595031738,101300.3671875
-4.0,0.06136440858244896,-0.6159268021583557,0.089037224650383,-1.2327896356582642,500000.0,0.5,case_163,8.612692832946777,98919.2734375,12.219768524169922,98871.3671875,unet,0018,8.575945854187012,101219.78125,12.190052032470703,101171.3671875
-4.0,0.051017969846725464,-0.9664632081985474,0.07823679596185684,-1.2370320558547974,1000000.0,1.0,case_164,27.678485870361328,98691.0390625,41.51515579223633,98408.3359375,unet,0018,27.708770751953125,100991.09375,41.55035400390625,100708.3359375
-2.0,0.05967755243182182,-0.5603588223457336,0.08480840921401978,-0.8769860863685608,100000.0,0.09999999999999999,case_165,3.114427089691162,98983.7421875,4.023431301116943,99020.625,unet,0018,3.036395311355591,101283.8671875,3.9584593772888184,101320.625
-2.0,0.05861453711986542,-0.5894708037376404,0.08341008424758911,-0.8815358877182007,200000.0,0.19999999999999998,case_166,3.374288320541382,98975.109375,4.371637344360352,99007.421875,unet,0018,3.2849385738372803,101275.359375,4.2922444343566895,101307.421875
-2.0,0.057259827852249146,-0.697708249092102,0.08183794468641281,-0.8891746997833252,500000.0,0.5,case_167,7.956075668334961,98939.2421875,11.010663032531738,98914.1875,unet,0018,7.906573295593262,101239.7109375,10.963598251342773,101214.1875
-2.0,0.05105246603488922,-0.7603110671043396,0.07409784197807312,-0.8917175531387329,1000000.0,1.0,case_168,25.41722869873047,98775.1171875,37.205535888671875,98580.4765625,unet,0018,25.412687301635742,101075.1875,37.21914291381836,100880.4765625
0.0,0.05032556131482124,-0.7057875394821167,0.07173269987106323,-0.6464337706565857,100000.0,0.09999999999999999,case_169,3.420642852783203,98975.390625,4.442276954650879,99021.78125,unet,0018,3.3584251403808594,101275.6328125,4.379703044891357,101321.78125
0.0,0.04996585473418236,-0.7288873791694641,0.07145919650793076,-0.6505343914031982,200000.0,0.19999999999999998,case_170,3.5135762691497803,98966.453125,4.7747368812561035,99012.03125,unet,0018,3.432387113571167,101266.8203125,4.695633411407471,101312.03125
0.0,0.0475371778011322,-0.8236286044120789,0.06903667747974396,-0.6558327674865723,500000.0,0.5,case_171,6.8765339851379395,98926.9609375,9.455769538879395,98943.265625,unet,0018,6.818872451782227,101227.9609375,9.399560928344727,101243.265625
0.0,0.043702274560928345,-0.8777543902397156,0.0638062059879303,-0.6576074957847595,1000000.0,1.0,case_172,21.4683837890625,98738.5625,31.349088668823242,98697.1796875,unet,0018,21.45090675354004,101039.59375,31.348941802978516,100997.1796875
2.0,0.04024261236190796,-0.8767063021659851,0.057260457426309586,-0.762477457523346,100000.0,0.09999999999999999,case_173,3.7842955589294434,98972.8828125,5.021726608276367,99021.1953125,unet,0018,3.7414238452911377,101273.21875,4.963845729827881,101321.1953125
2.0,0.03995532914996147,-0.9002367854118347,0.05727711692452431,-0.7658236622810364,200000.0,0.19999999999999998,case_174,3.764739751815796,98964.2578125,5.313476085662842,99009.7265625,unet,0018,3.7019848823547363,101264.703125,5.239698886871338,101309.7265625
2.0,0.036530911922454834,-0.9696564674377441,0.054257094860076904,-0.7655248045921326,500000.0,0.5,case_175,5.911111831665039,98898.59375,8.280206680297852,98929.59375,unet,0018,5.876737117767334,101199.40625,8.23112678527832,101229.59375
