AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,family,force_source,min_Cp,min_cavitation_margin,model,note,objective,risky_cell_fraction
6.0,0.032087308381602495,0.030821382999420166,0.30140139160892904,17.513824614688257,0.5398178100585938,500000.0,random_01_aoa_6,random_01,direct OpenFOAM-coefficient surrogate,-0.944986879825592,98897.9296875,unet,surrogate estimate; validate top designs with OpenFOAM,17.513824614688257,0.0
8.0,0.05743372638060159,0.04771353304386139,0.45026734462996065,15.814204532321748,0.7545673847198486,500000.0,random_01_aoa_8,random_01,direct OpenFOAM-coefficient surrogate,-1.337339162826538,98844.03125,unet,surrogate estimate; validate top designs with OpenFOAM,15.814204532321748,0.0
-2.0,0.007220299000719511,0.02330753020942211,0.07300906646030508,8.486834008079198,0.19781562685966492,500000.0,random_02_aoa_-2,random_02,direct OpenFOAM-coefficient surrogate,-0.6473932266235352,98935.9765625,unet,surrogate estimate; validate top designs with OpenFOAM,8.486834008079198,0.0
0.0,0.008338947353535148,0.021676136180758476,0.1079353860531782,18.62350920619452,0.40370434522628784,500000.0,random_02_aoa_0,random_02,direct OpenFOAM-coefficient surrogate,-0.8110564947128296,98911.984375,unet,surrogate estimate; validate top designs with OpenFOAM,18.62350920619452,0.0
2.0,0.007826057361964187,0.02507668361067772,0.1407697856597953,23.334455159190142,0.5851740837097168,500000.0,random_02_aoa_2,random_02,direct OpenFOAM-coefficient surrogate,-1.0147383213043213,98885.3671875,unet,surrogate estimate; validate top designs with OpenFOAM,23.334455159190142,0.0
4.0,0.006583919073002838,0.03287859261035919,0.17482285305521553,23.15091578006315,0.7611926794052124,500000.0,random_02_aoa_4,random_02,direct OpenFOAM-coefficient surrogate,-1.289512276649475,98850.046875,unet,surrogate estimate; validate top designs with OpenFOAM,23.15091578006315,0.0
6.0,0.006080577130222782,0.04600678011775017,0.21039597389510412,20.976818026248875,0.9650968313217163,500000.0,random_02_aoa_6,random_02,direct OpenFOAM-coefficient surrogate,-1.6083714962005615,98805.3125,unet,surrogate estimate; validate top designs with OpenFOAM,20.976818026248875,0.0
8.0,0.007662047285584116,0.06197074055671692,0.23699843247365576,18.972365201316908,1.175750494003296,500000.0,random_02_aoa_8,random_02,direct OpenFOAM-coefficient surrogate,-1.8407162427902222,98772.8828125,unet,surrogate estimate; validate top designs with OpenFOAM,18.972365201316908,0.0
-2.0,0.004588748519123961,0.023411370813846588,-0.043671151158774305,-2.403934462082151,-0.05628180503845215,500000.0,random_03_aoa_-2,random_03,direct OpenFOAM-coefficient surrogate,-0.6420819759368896,98927.8671875,unet,surrogate estimate; validate top designs with OpenFOAM,-2.403934462082151,0.0
0.0,0.004196388910383461,0.019376009702682495,0.008868543649748001,6.265287251492283,0.12140253186225891,500000.0,random_03_aoa_0,random_03,direct OpenFOAM-coefficient surrogate,-0.518033504486084,98954.8671875,unet,surrogate estimate; validate top designs with OpenFOAM,6.265287251492283,0.0
2.0,0.0027740551272816957,0.018562795594334602,0.05644194465992007,19.79717318672325,0.36751067638397217,500000.0,random_03_aoa_2,random_03,direct OpenFOAM-coefficient surrogate,-0.639563262462616,98937.078125,unet,surrogate estimate; validate top designs with OpenFOAM,19.79717318672325,0.0
4.0,0.0010428034678827735,0.02348260208964348,0.10218526712072348,23.65806914841972,0.5555766820907593,500000.0,random_03_aoa_4,random_03,direct OpenFOAM-coefficient surrogate,-0.9137096405029297,98906.7421875,unet,surrogate estimate; validate top designs with OpenFOAM,23.65806914841972,0.0
6.0,0.0006691395705202139,0.03560611978173256,0.16355175078332032,21.532211368764155,0.766700029373169,500000.0,random_03_aoa_6,random_03,direct OpenFOAM-coefficient surrogate,-1.340590000152588,98847.4453125,unet,surrogate estimate; validate top designs with OpenFOAM,21.532211368764155,0.0
8.0,0.005296733437103914,0.05472323298454285,0.23239336489914356,18.86920529903976,1.0326027870178223,500000.0,random_03_aoa_8,random_03,direct OpenFOAM-coefficient surrogate,-1.7605844736099243,98789.8828125,unet,surrogate estimate; validate top designs with OpenFOAM,18.86920529903976,0.0
-2.0,0.007354919673461496,0.025237567722797394,-0.2470295867750241,-8.791673912248317,-0.22188925743103027,500000.0,random_04_aoa_-2,random_04,direct OpenFOAM-coefficient surrogate,-0.8685314655303955,98897.9921875,unet,surrogate estimate; validate top designs with OpenFOAM,-8.791673912248317,0.0
0.0,0.0015626302812857392,0.02112535759806633,-0.1509082759753859,-3.75619145199831,-0.07935464382171631,500000.0,random_04_aoa_0,random_04,direct OpenFOAM-coefficient surrogate,-0.6522877216339111,98928.1328125,unet,surrogate estimate; validate top designs with OpenFOAM,-3.75619145199831,0.0
2.0,0.0033118180938569042,0.017834847792983055,-0.04259404263422207,6.0709783694562915,0.10828104615211487,500000.0,random_04_aoa_2,random_04,direct OpenFOAM-coefficient surrogate,-0.45970162749290466,98954.078125,unet,surrogate estimate; validate top designs with OpenFOAM,6.0709783694562915,0.0
4.0,0.009807422709578397,0.018719373270869255,0.05695496342578067,15.151822645086265,0.2836477756500244,500000.0,random_04_aoa_4,random_04,direct OpenFOAM-coefficient surrogate,-0.5117655992507935,98954.640625,unet,surrogate estimate; validate top designs with OpenFOAM,15.151822645086265,0.0
6.0,0.021834065993757215,0.02427460253238678,0.16753690664566698,17.86439330922854,0.43366891145706177,500000.0,random_04_aoa_6,random_04,direct OpenFOAM-coefficient surrogate,-0.7558614611625671,98922.0859375,unet,surrogate estimate; validate top designs with OpenFOAM,17.86439330922854,0.0
8.0,0.04172014797625733,0.03581107035279274,0.297184486254047,16.974839214607748,0.6079041361808777,500000.0,random_04_aoa_8,random_04,direct OpenFOAM-coefficient surrogate,-1.1302533149719238,98872.8359375,unet,surrogate estimate; validate top designs with OpenFOAM,16.974839214607748,0.0
-2.0,0.009571507469796582,0.025083955377340317,-0.0018832145159848605,7.186668481004265,0.1802772581577301,500000.0,random_05_aoa_-2,random_05,direct OpenFOAM-coefficient surrogate,-0.7109361886978149,98917.453125,unet,surrogate estimate; validate top designs with OpenFOAM,7.186668481004265,0.0
0.0,0.007523876733502449,0.022589165717363358,0.12551654138440613,15.411171813644616,0.3481409251689911,500000.0,random_05_aoa_0,random_05,direct OpenFOAM-coefficient surrogate,-0.5632547736167908,98944.9765625,unet,surrogate estimate; validate top designs with OpenFOAM,15.411171813644616,0.0
2.0,0.011829895988735606,0.023540079593658447,0.2731733295491398,23.33330514005948,0.54929119348526,500000.0,random_05_aoa_2,random_05,direct OpenFOAM-coefficient surrogate,-0.7471316456794739,98921.4375,unet,surrogate estimate; validate top designs with OpenFOAM,23.33330514005948,0.0
4.0,0.019930438186958534,0.02854853868484497,0.3869733002035172,24.864079525575267,0.7098580002784729,500000.0,random_05_aoa_4,random_05,direct OpenFOAM-coefficient surrogate,-0.941781222820282,98895.28125,unet,surrogate estimate; validate top designs with OpenFOAM,24.864079525575267,0.0
