AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
2.0,500000.0,0.5,10000.0,case_015,0,0,7637.5048828125,7619.328125,unet,0006,0.0,8124,0,0.0
2.0,500000.0,0.5,25000.0,case_015,0,0,22637.505859375,22619.328125,unet,0006,0.0,8124,0,0.0
2.0,500000.0,0.5,101325.0,case_015,0,0,98962.5078125,98944.328125,unet,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,2500.0,case_016,2,1,-64.9609375,-123.40185546875,unet,0006,0.0002461841457410143,8120,1,0.00036927621861152144
2.0,1000000.0,1.0,3000.0,case_016,0,0,435.0390625,376.59814453125,unet,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,5000.0,case_016,0,0,2435.0390625,2376.59814453125,unet,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,10000.0,case_016,0,0,7435.0390625,7376.59765625,unet,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,25000.0,case_016,0,0,22435.0390625,22376.59765625,unet,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,101325.0,case_016,0,0,98760.0390625,98701.6015625,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,2500.0,case_017,0,0,196.16259765625,193.541748046875,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,3000.0,case_017,0,0,696.16259765625,693.541748046875,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,5000.0,case_017,0,0,2696.16259765625,2693.5419921875,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,10000.0,case_017,0,0,7696.162109375,7693.5419921875,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,25000.0,case_017,0,0,22696.162109375,22693.541015625,unet,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,101325.0,case_017,0,0,99021.1640625,99018.5390625,unet,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,2500.0,case_018,0,0,184.45751953125,174.3515625,unet,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,3000.0,case_018,0,0,684.45751953125,674.3515625,unet,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,5000.0,case_018,0,0,2684.45751953125,2674.3515625,unet,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,10000.0,case_018,0,0,7684.45703125,7674.3515625,unet,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,25000.0,case_018,0,0,22684.45703125,22674.3515625,unet,0006,0.0,8124,0,0.0
