x,y
1.0,0.0
0.9999571442604065,5.246062210062519e-05
0.9998286366462708,9.268474241252989e-05
0.9996145367622375,0.0001354444830212742
0.9993147850036621,0.00018327435827814043
0.9989294409751892,0.00023751296976115555
0.9984586834907532,0.00029907937278039753
0.9979024529457092,0.0003686902637127787
0.9972609281539917,0.00044694539974443614
0.9965342283248901,0.0005343683296814561
0.9957224130630493,0.000631428265478462
0.9948257207870483,0.0007385530625469983
0.9938441514968872,0.0008561372524127364
0.9927780032157898,0.000984547776170075
0.9916274547576904,0.001124126953072846
0.9903926253318787,0.00127519597299397
0.9890738129615784,0.001438056118786335
0.9876711368560791,0.001612990745343268
0.9861849546432495,0.0018002657452598214
0.9846154451370239,0.002000130945816636
0.9829629063606262,0.0022128205746412277
0.9812276363372803,0.0024385531432926655
0.9794098734855652,0.002677533309906721
0.9775099754333496,0.0029299503657966852
0.9755282402038574,0.003195979632437229
0.973465085029602,0.0034757829271256924
0.9713207483291626,0.0037695076316595078
0.9690956473350525,0.004077287390828133
0.9667901992797852,0.00439924281090498
0.9644047617912292,0.0047354805283248425
0.9619397521018982,0.005086093675345182
0.9593955874443054,0.005451162811368704
0.9567727446556091,0.005830753594636917
0.954071581363678,0.00622492004185915
0.9512926340103149,0.006633702665567398
0.9484363794326782,0.007057127542793751
0.9455032348632812,0.007495209574699402
0.9424937963485718,0.007947949692606926
0.939408540725708,0.008415334858000278
0.9362480044364929,0.00889734085649252
0.9330127239227295,0.00939392950385809
0.9297031760215759,0.00990505050867796
0.9263200759887695,0.010430639609694481
0.9228639006614685,0.01097062136977911
0.9193353056907654,0.011524905450642109
0.9157348275184631,0.012093390338122845
0.9120631217956543,0.01267596147954464
0.9083207845687866,0.013272492215037346
0.9045084714889526,0.013882840983569622
0.9006268978118896,0.014506857842206955
0.8966766595840454,0.015144375152885914
0.8926584720611572,0.015795215964317322
0.8885729908943176,0.016459191218018532
0.8844209313392639,0.017136095091700554
0.8802030086517334,0.017825713381171227
0.8759198784828186,0.018527816981077194
0.8715724349021912,0.019242161884903908
0.8671612739562988,0.01996849663555622
0.8626871705055237,0.020706553012132645
0.8581509590148926,0.021456049755215645
0.8535534143447876,0.022216690704226494
0.848895251750946,0.022988172248005867
0.8441773056983948,0.023770170286297798
0.8394003510475159,0.024562351405620575
0.834565281867981,0.025364365428686142
0.8296729326248169,0.0261758491396904
0.824724018573761,0.02699642814695835
0.8197194933891296,0.02782570943236351
0.8146601915359497,0.028663285076618195
0.809546947479248,0.029508735984563828
0.8043807148933411,0.03036162629723549
0.7991623282432556,0.031221501529216766
0.7938926219940186,0.03208789601922035
0.7885726094245911,0.032960329204797745
0.783203125,0.03383830189704895
0.7777851223945618,0.03472129628062248
0.772319495677948,0.03560878336429596
0.7668072581291199,0.03650021553039551
0.761249303817749,0.03739503398537636
0.7556465268135071,0.03829265013337135
0.75,0.039192479103803635
0.7443106174468994,0.04009390249848366
0.7385793924331665,0.04099629074335098
0.7328072786331177,0.041898999363183975
0.7269952297210693,0.042801372706890106
0.7211443185806274,0.043702732771635056
0.7152555584907532,0.04460238665342331
0.7093298435211182,0.04549962654709816
0.7033683061599731,0.0463937371969223
0.6973719000816345,0.04728398099541664
0.6913416981697083,0.048169612884521484
0.6852787137031555,0.04904986917972565
0.6791839599609375,0.049923982471227646
0.6730585098266602,0.050791166722774506
0.6669034361839294,0.05165063217282295
0.6607197523117065,0.05250157043337822
0.6545084714889526,0.05334318056702614
0.6482707858085632,0.05417464300990105
0.6420076489448547,0.054995134472846985
0.6357202529907227,0.05580383539199829
0.6294095516204834,0.05659991130232811
0.6230766177177429,0.05738253518939018
0.6167227029800415,0.05815087631344795
0.6103487014770508,0.05890411511063576
0.603955864906311,0.05964142084121704
0.5975451469421387,0.06036197766661644
0.5911177396774292,0.06106497347354889
0.5846747756004333,0.06174961104989052
0.5782172083854675,0.062415093183517456
0.571746289730072,0.06306064873933792
0.5652630925178528,0.06368549913167953
0.5587686896324158,0.0642889067530632
0.5522642135620117,0.06487014144659042
0.5457507967948914,0.0654284879565239
0.5392295718193054,0.0659632533788681
0.5327015519142151,0.06647377461194992
0.5261679887771606,0.06695941090583801
0.5196298956871033,0.06741954386234283
0.5130884647369385,0.06785358488559723
0.5065447688102722,0.06826098263263702
0.5,0.06864119321107864
0.4934552013874054,0.06899373978376389
0.4869115352630615,0.06931815296411514
0.48037010431289673,0.0696140006184578
0.47383201122283936,0.0698808953166008
0.4672984480857849,0.0701184794306755
0.46077045798301697,0.07032644003629684
0.45424920320510864,0.07050448656082153
0.4477357566356659,0.07065238803625107
0.44123131036758423,0.07076994329690933
0.4347369074821472,0.0708569809794426
0.4282536804676056,0.07091338187456131
0.4217827618122101,0.07093905657529831
0.41532525420188904,0.07093397527933121
0.4088822305202484,0.07089812308549881
0.40245485305786133,0.0708315372467041
0.39604416489601135,0.07073429226875305
0.38965126872062683,0.07060650736093521
0.3832773268222809,0.07044832408428192
0.3769233524799347,0.0702599361538887
0.370590478181839,0.07004157453775406
0.36427977681159973,0.06979348510503769
0.3579923212528229,0.06951598078012466
0.35172921419143677,0.06920937448740005
0.345491498708725,0.06887403875589371
0.33928027749061584,0.06851036101579666
0.33309656381607056,0.06811877340078354
0.32694146037101746,0.06769972294569016
0.3208160400390625,0.06725369393825531
0.3147212862968445,0.066781185567379
0.30865827202796936,0.0662827342748642
0.3026280701160431,0.06575889885425568
0.29663166403770447,0.0652102530002594
0.29067012667655945,0.06463740020990372
0.2847444415092468,0.06404095143079758
0.27885565161705017,0.06342154741287231
0.2730047404766083,0.06277983635663986
0.2671927511692047,0.06211648881435394
0.2614206075668335,0.061432186514139175
0.2556893825531006,0.060727618634700775
0.25,0.06000349670648575
0.24435345828533173,0.0592605285346508
0.23875071108341217,0.05849944055080414
0.23319274187088013,0.057720962911844254
0.2276804894208908,0.056925829499959946
0.22221487760543823,0.05611478537321091
0.216796875,0.05528857186436653
0.21142740547657013,0.05444794148206711
0.20610737800598145,0.05359364300966263
0.20083770155906677,0.05272642523050308
0.19561928510665894,0.05184704065322876
0.19045302271842957,0.05095624178647995
0.1853398084640503,0.050054777413606644
0.18028049170970917,0.04914339259266853
0.175275981426239,0.04822283238172531
0.1703270971775055,0.04729383811354637
0.16543470323085785,0.04635714739561081
0.16059963405132294,0.04541349038481712
0.15582270920276642,0.044463593512773514
0.15110476315021515,0.04350818321108818
0.1464466154575348,0.04254797101020813
0.14184902608394623,0.041583672165870667
0.13731281459331512,0.0406159833073616
0.13283874094486237,0.03964560478925705
0.12842757999897003,0.03867322951555252
0.1240800991654396,0.037699535489082336
0.11979701370000839,0.03672520071268082
0.11557908356189728,0.035750892013311386
0.11142701655626297,0.03477727249264717
0.10734153538942337,0.0338049978017807
0.10332333296537399,0.03283470869064331
0.09937309473752975,0.031867045909166336
0.09549150615930557,0.030902642756700516
0.09167922288179398,0.029942121356725693
0.08793690800666809,0.028986096382141113
0.08426519483327866,0.028035182505846024
0.08066471666097641,0.027089975774288177
0.0771360918879509,0.026151077821850777
0.07367991656064987,0.02521907351911068
0.07029679417610168,0.024294545873999596
0.0669872984290123,0.023378072306513786
0.06375199556350708,0.022470222786068916
0.0605914443731308,0.021571561694145203
0.05750618129968643,0.020682647824287415
0.05449673905968666,0.019804036244750023
0.051563628017902374,0.01893627643585205
0.04870735853910446,0.018079914152622223
0.04592841491103172,0.017235491424798965
0.04322727024555206,0.016403546556830406
0.04060439392924309,0.015584617853164673
0.03806023299694061,0.01477923896163702
0.03559522330760956,0.013987943530082703
0.03320978581905365,0.0132112642750144
0.030904332175850868,0.012449734844267368
0.02867925353348255,0.01170389074832201
0.02653493545949459,0.010974269360303879
0.024471741169691086,0.010261413641273975
0.02249002829194069,0.00956586841493845
0.020590132102370262,0.008888189680874348
0.01877238228917122,0.008228937163949013
0.017037086188793182,0.007588685490190983
0.015384545549750328,0.006968019064515829
0.01381503976881504,0.006367540452629328
0.012328839860856533,0.005787868984043598
0.010926200076937675,0.005229647271335125
0.009607359766960144,0.004693544935435057
0.008372546173632145,0.004180263727903366
0.0072219702415168285,0.003690544283017516
0.006155829876661301,0.003225172869861126
0.005174306686967611,0.002784993965178728
0.004277569241821766,0.002370920730754733
0.0034657714422792196,0.0019839524757117033
0.002739052288234234,0.001625198288820684
0.0020975361112505198,0.0012959070736542344
0.0015413331566378474,0.0009975136490538716
0.0010705384192988276,0.0007317080744542181
0.0006852326332591474,0.0005005470593459904
0.00038548189331777394,0.0003066543722525239
0.00017133750952780247,0.00015362842532340437
4.28362145612482e-05,4.7097575588850304e-05
0.0,0.0
4.28362145612482e-05,-4.4380416511557996e-05
0.00017133750952780247,-0.00014276026922743767
0.00038548189331777394,-0.00028220273088663816
0.0006852326332591474,-0.00045708174002356827
0.0010705384192988276,-0.0006638020277023315
0.0015413331566378474,-0.0008997436962090433
0.0020975361112505198,-0.0011628544889390469
0.002739052288234234,-0.0014514498179778457
0.0034657714422792196,-0.0017641002777963877
0.004277569241821766,-0.0020995629020035267
0.005174306686967611,-0.002456734888255596
0.006155829876661301,-0.0028346229810267687
0.0072219702415168285,-0.0032323196064680815
0.008372546173632145,-0.0036489868070930243
0.009607359766960144,-0.004083842039108276
0.010926200076937675,-0.004536149557679892
0.012328839860856533,-0.005005210172384977
0.01381503976881504,-0.005490356124937534
0.015384545549750328,-0.005990944802761078
0.017037086188793182,-0.0065063536167144775
0.01877238228917122,-0.007035978138446808
0.020590132102370262,-0.007579225115478039
0.02249002829194069,-0.008135512471199036
0.024471741169691086,-0.00870426557958126
0.02653493545949459,-0.009284915402531624
0.02867925353348255,-0.00987689383327961
0.030904332175850868,-0.010479636490345001
0.03320978581905365,-0.011092577129602432
0.03559522330760956,-0.011715147644281387
0.03806023299694061,-0.012346777133643627
0.04060439392924309,-0.01298689004033804
0.04322727024555206,-0.013634903356432915
0.04592841491103172,-0.014290230348706245
0.04870735853910446,-0.014952273108065128
0.051563628017902374,-0.015620428137481213
0.05449673905968666,-0.016294080764055252
0.05750618129968643,-0.016972608864307404
0.0605914443731308,-0.017655376344919205
0.06375199556350708,-0.01834174059331417
0.0669872984290123,-0.019031042233109474
0.07029679417610168,-0.01972261443734169
0.07367991656064987,-0.0204157792031765
0.0771360918879509,-0.021109841763973236
0.08066471666097641,-0.021804101765155792
0.08426519483327866,-0.022497842088341713
0.08793690800666809,-0.02319033443927765
0.09167922288179398,-0.023880843073129654
0.09549150615930557,-0.024568617343902588
0.09937309473752975,-0.025252897292375565
0.10332333296537399,-0.025932911783456802
0.10734153538942337,-0.026607880368828773
0.11142701655626297,-0.027277017012238503
0.11557908356189728,-0.02793952450156212
0.11979701370000839,-0.028594600036740303
0.1240800991654396,-0.02924143522977829
0.12842757999897003,-0.029879216104745865
0.13283874094486237,-0.030507126823067665
0.13731281459331512,-0.031124349683523178
0.14184902608394623,-0.03173006698489189
0.1464466154575348,-0.03232346102595329
0.15110476315021515,-0.03290371969342232
0.15582270920276642,-0.0334700345993042
0.16059963405132294,-0.03402159735560417
0.16543470323085785,-0.03455762192606926
0.1703270971775055,-0.03507732227444649
0.175275981426239,-0.035579927265644073
0.18028049170970917,-0.03606468439102173
0.1853398084640503,-0.03653085604310036
0.19045302271842957,-0.036977723240852356
0.19561928510665894,-0.03740459308028221
0.20083770155906677,-0.0378107875585556
0.20610737800598145,-0.038195669651031494
0.21142740547657013,-0.03855861350893974
0.216796875,-0.03889904171228409
0.22221487760543823,-0.03921639919281006
0.2276804894208908,-0.03951016813516617
0.23319274187088013,-0.039779871702194214
0.23875071108341217,-0.04002506658434868
0.24435345828533173,-0.040245361626148224
0.25,-0.0404403991997242
0.2556893825531006,-0.040609873831272125
0.2614206075668335,-0.040753524750471115
0.2671927511692047,-0.040871135890483856
0.2730047404766083,-0.040962547063827515
0.27885565161705017,-0.04102764651179314
0.2847444415092468,-0.04106637462973595
0.29067012667655945,-0.04107872396707535
0.29663166403770447,-0.04106474295258522
0.3026280701160431,-0.04102453216910362
0.30865827202796936,-0.04095824435353279
0.3147212862968445,-0.04086609184741974
0.3208160400390625,-0.04074832797050476
0.32694146037101746,-0.04060527682304382
0.33309656381607056,-0.04043729603290558
0.33928027749061584,-0.04024481400847435
0.345491498708725,-0.04002828896045685
0.35172921419143677,-0.039788246154785156
0.3579923212528229,-0.039525240659713745
0.36427977681159973,-0.03923988714814186
0.370590478181839,-0.038932837545871735
0.3769233524799347,-0.03860478103160858
0.3832773268222809,-0.0382564440369606
0.38965126872062683,-0.03788859769701958
0.39604416489601135,-0.03750203922390938
0.40245485305786133,-0.037097591906785965
0.4088822305202484,-0.03667611628770828
0.41532525420188904,-0.03623848408460617
0.4217827618122101,-0.035785600543022156
0.4282536804676056,-0.035318370908498764
0.4347369074821472,-0.03483773022890091
0.44123131036758423,-0.034344613552093506
0.4477357566356659,-0.03383996710181236
