x,y
1.0,0.0008399999933317304
0.9999571442604065,0.0008440067758783698
0.9998286366462708,0.000856025202665478
0.9996145367622375,0.0008760493947193027
0.9993147850036621,0.0009040694567374885
0.9989294409751892,0.0009400718263350427
0.9984586834907532,0.0009840388083830476
0.9979024529457092,0.0010359490988776088
0.9972609281539917,0.0010957772610709071
0.9965342283248901,0.0011634941911324859
0.9957224130630493,0.0012390671763569117
0.9948257207870483,0.0013224594295024872
0.9938441514968872,0.001413630903698504
0.9927780032157898,0.0015125373611226678
0.9916274547576904,0.001619131420738995
0.9903926253318787,0.0017333620926365256
0.9890738129615784,0.0018551746616140008
0.9876711368560791,0.0019845112692564726
0.9861849546432495,0.00212131068110466
0.9846154451370239,0.0022655080538243055
0.9829629063606262,0.0024170358665287495
0.9812276363372803,0.0025758231058716774
0.9794098734855652,0.0027417954988777637
0.9775099754333496,0.0029148764442652464
0.9755282402038574,0.0030949858482927084
0.973465085029602,0.0032820410560816526
0.9713207483291626,0.003475956618785858
0.9690956473350525,0.0036766447592526674
0.9667901992797852,0.003884014440700412
0.9644047617912292,0.004097972996532917
0.9619397521018982,0.004318424500524998
0.9593955874443054,0.00454527186229825
0.9567727446556091,0.004778414499014616
0.954071581363678,0.005017750896513462
0.9512926340103149,0.005263176281005144
0.9484363794326782,0.005514585878700018
0.9455032348632812,0.0057718707248568535
0.9424937963485718,0.0060349213890731335
0.939408540725708,0.006303627509623766
0.9362480044364929,0.006577875465154648
0.9330127239227295,0.006857551168650389
0.9297031760215759,0.007142539136111736
0.9263200759887695,0.007432722020894289
0.9228639006614685,0.007727982010692358
0.9193353056907654,0.008028198964893818
0.9157348275184631,0.008333252742886543
0.9120631217956543,0.008643021807074547
0.9083207845687866,0.00895738322287798
0.9045084714889526,0.009276214055716991
0.9006268978118896,0.00959939043968916
0.8966766595840454,0.009926785714924335
0.8926584720611572,0.010258275084197521
0.8885729908943176,0.010593731887638569
0.8844209313392639,0.010933028534054756
0.8802030086517334,0.011276038363575935
0.8759198784828186,0.01162263285368681
0.8715724349021912,0.011972682550549507
0.8671612739562988,0.012326058931648731
0.8626871705055237,0.01268263254314661
0.8581509590148926,0.013042272068560123
0.8535534143447876,0.0134048480540514
0.848895251750946,0.013770229183137417
0.8441773056983948,0.014138284139335155
0.8394003510475159,0.014508881606161594
0.834565281867981,0.014881890267133713
0.8296729326248169,0.015257176011800766
0.824724018573761,0.015634607523679733
0.8197194933891296,0.01601405255496502
0.8146601915359497,0.01639537513256073
0.809546947479248,0.01677844300866127
0.8043807148933411,0.017163122072815895
0.7991623282432556,0.01754927821457386
0.7938926219940186,0.01793677732348442
0.7885726094245911,0.018325481563806534
