AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
2.0,0.02458376996219158,-0.521544337272644,0.04744909331202507,-0.762477457523346,100000.0,0.09999999999999999,case_173,2.823944330215454,99003.75,3.557032823562622,99021.1953125,pinn,0018,3.1195616722106934,101301.4453125,3.7805967330932617,101321.1953125
2.0,0.025807425379753113,-0.5110129714012146,0.046713899821043015,-0.7658236622810364,200000.0,0.19999999999999998,case_174,2.3003764152526855,98991.8828125,2.9055938720703125,99009.7265625,pinn,0018,2.6288836002349854,101290.0234375,3.1921889781951904,101309.7265625
2.0,0.027137354016304016,-0.45999085903167725,0.04586728662252426,-0.7655248045921326,500000.0,0.5,case_175,4.24986457824707,98959.9765625,6.097754955291748,98929.59375,pinn,0018,4.570814609527588,101258.8671875,6.342920780181885,101229.59375
2.0,0.022359570488333702,-0.4743894934654236,0.04196400195360184,-0.7659021019935608,1000000.0,1.0,case_176,11.828102111816406,98815.65625,22.51681137084961,98643.1953125,pinn,0018,11.22127628326416,101111.5703125,22.088457107543945,100943.1953125
4.0,0.023604443296790123,-0.7718210220336914,0.04492676258087158,-1.0903304815292358,100000.0,0.09999999999999999,case_177,2.5409200191497803,98998.7890625,3.237569570541382,99019.5625,pinn,0018,3.1720454692840576,101295.6328125,3.775754690170288,101319.5625
4.0,0.024116583168506622,-0.7694166898727417,0.04423557594418526,-1.0976961851119995,200000.0,0.19999999999999998,case_178,2.07100248336792,98982.9765625,2.7546730041503906,99003.109375,pinn,0018,2.731391191482544,101279.46875,3.2617383003234863,101303.109375
4.0,0.026272587478160858,-0.7278047204017639,0.04436519742012024,-1.1016205549240112,500000.0,0.5,case_179,4.828924655914307,98915.4453125,6.3921942710876465,98887.7109375,pinn,0018,5.141043663024902,101211.6796875,6.667577266693115,101187.7109375
4.0,0.022615833207964897,-0.7638007402420044,0.04109786078333855,-1.1029187440872192,1000000.0,1.0,case_180,11.147912979125977,98692.3828125,21.494653701782227,98475.1953125,pinn,0018,11.10888957977295,100984.265625,21.24895477294922,100775.1953125
6.0,0.02158193476498127,-1.0132169723510742,0.04323958232998848,-1.4616591930389404,100000.0,0.09999999999999999,case_181,2.065335750579834,98989.6875,2.9291903972625732,99017.7109375,pinn,0018,2.6652584075927734,101285.2890625,3.349578380584717,101317.7109375
6.0,0.02091939002275467,-1.0212979316711426,0.042265187948942184,-1.4717822074890137,200000.0,0.19999999999999998,case_182,1.7984139919281006,98971.6328125,2.7204105854034424,98995.65625,pinn,0018,2.213733196258545,101266.3046875,2.9634222984313965,101295.65625
6.0,0.021534333005547523,-1.0095466375350952,0.04190324246883392,-1.4788645505905151,500000.0,0.5,case_183,4.2823166847229,98874.96875,5.871517658233643,98840.6953125,pinn,0018,4.208245754241943,101167.125,5.746074199676514,101140.6953125
6.0,0.02229798212647438,-1.0036243200302124,0.04086976498365402,-1.481337547302246,1000000.0,1.0,case_184,10.48971176147461,98578.9921875,20.942096710205078,98286.5546875,pinn,0018,10.364723205566406,100867.4140625,20.494882583618164,100586.5546875
8.0,0.019880352541804314,-1.1985291242599487,0.044674430042505264,-2.0007224082946777,100000.0,0.09999999999999999,case_185,1.8637125492095947,98977.65625,2.9678895473480225,99015.0234375,pinn,0018,2.2472660541534424,101271.921875,3.1470136642456055,101315.0234375
8.0,0.019166478887200356,-1.2203795909881592,0.04321762174367905,-1.9146363735198975,200000.0,0.19999999999999998,case_186,1.9724640846252441,98957.1640625,3.079789638519287,98986.8203125,pinn,0018,1.9180285930633545,101249.9296875,2.9953105449676514,101286.8203125
8.0,0.01942470297217369,-1.2498224973678589,0.041912902146577835,-1.926788330078125,500000.0,0.5,case_187,3.1660044193267822,98839.6328125,4.9456658363342285,98784.875,pinn,0018,2.9699184894561768,101127.5390625,4.663472652435303,101084.875
8.0,0.024231595918536186,-1.1669374704360962,0.0438404381275177,-1.9319795370101929,1000000.0,1.0,case_188,10.077241897583008,98505.7265625,21.876142501831055,98061.90625,pinn,0018,9.595806121826172,100792.7578125,21.150985717773438,100361.90625
10.0,0.0213010236620903,-1.306789755821228,0.050795529037714005,-2.61169171333313,100000.0,0.09999999999999999,case_189,1.9658455848693848,98967.5703125,3.2987916469573975,99011.984375,pinn,0018,2.089383125305176,101260.4453125,3.5028305053710938,101311.984375
10.0,0.021527819335460663,-1.340623140335083,0.04961075261235237,-2.6467180252075195,200000.0,0.19999999999999998,case_190,2.5510928630828857,98945.0234375,3.681917667388916,98972.2265625,pinn,0018,2.2775113582611084,101236.3828125,3.6504528522491455,101272.2265625
10.0,0.023268336430191994,-1.3921825885772705,0.04684417322278023,-2.563192129135132,500000.0,0.5,case_191,2.71734619140625,98807.375,4.693476676940918,98705.5625,pinn,0018,3.087289333343506,101092.9296875,4.936096668243408,101005.5625
10.0,0.027673844248056412,-1.2500101327896118,0.05133218690752983,-2.571063995361328,1000000.0,1.0,case_192,10.267163276672363,98469.9140625,25.287328720092773,97743.328125,pinn,0018,9.574727058410645,100759.09375,24.532825469970703,100043.328125
-4.0,0.024374093860387802,-0.5157627463340759,0.052863575518131256,-0.9701445698738098,100000.0,0.09999999999999999,case_321,2.975498676300049,98982.5078125,4.894999980926514,99020.1640625,pinn,4418,3.286468505859375,101278.0,5.288572311401367,101320.1640625
-4.0,0.025015177205204964,-0.5062800645828247,0.05172601342201233,-0.9725756049156189,200000.0,0.19999999999999998,case_322,2.5629770755767822,98977.8359375,4.226594924926758,99005.609375,pinn,4418,2.968217134475708,101272.1875,4.77435827255249,101305.609375
-4.0,0.026632051914930344,-0.5262131094932556,0.050528448075056076,-0.9761890172958374,500000.0,0.5,case_323,3.408637285232544,98955.46875,5.436800003051758,98903.34375,pinn,4418,3.1881730556488037,101249.8203125,5.125361919403076,101203.34375
-4.0,0.023569371551275253,-0.6493514180183411,0.049289725720882416,-0.97740238904953,1000000.0,1.0,case_324,8.768332481384277,98807.4375,22.27345085144043,98537.765625,pinn,4418,8.98069953918457,101096.0078125,22.30202293395996,100837.765625
-2.0,0.019847996532917023,-0.6599562168121338,0.04184402525424957,-0.7195397615432739,100000.0,0.09999999999999999,case_325,2.7855288982391357,98988.921875,4.3125386238098145,99021.4140625,pinn,4418,2.702582359313965,101286.640625,4.352728366851807,101321.4140625
-2.0,0.019436068832874298,-0.6621910929679871,0.039731189608573914,-0.7247242331504822,200000.0,0.19999999999999998,case_326,2.144167423248291,98978.4140625,3.6361289024353027,99010.546875,pinn,4418,2.1542270183563232,101275.2421875,3.8498916625976562,101310.546875
-2.0,0.018640238791704178,-0.7013826370239258,0.035679735243320465,-0.727631688117981,500000.0,0.5,case_327,2.62972092628479,98935.6328125,3.9049007892608643,98934.3203125,pinn,4418,2.787369728088379,101230.53125,4.096864700317383,101234.3203125
