model,epoch,train_loss,val_loss
unet,120,5.33012094045345,3.897208273410797
pinn,1,7.333083350667841,4.7714493572711945
pinn,2,6.07142887379341,3.9441313296556473
pinn,3,4.893794700562247,3.1020422354340553
pinn,4,4.078833514051475,2.70383732765913
pinn,5,3.7176478276610845,2.5116201639175415
pinn,6,3.4739570824996284,2.3221000134944916
pinn,7,3.283119659649996,2.205448165535927
pinn,8,3.1488528595611514,2.1469950526952744
pinn,9,3.0440654085558867,2.051860049366951
pinn,10,2.938504971534367,2.0032808780670166
pinn,11,2.8637639109796216,1.96463942527771
pinn,12,2.7986524317104355,1.899854689836502
pinn,13,2.744676442956736,1.9385552778840065
pinn,14,2.695236882673422,1.8908195681869984
pinn,15,2.652120132691304,1.8443975374102592
pinn,16,2.6097495683097085,1.8500637635588646
pinn,17,2.578582678858942,1.8535481914877892
pinn,18,2.5379907552432637,1.8209021836519241
pinn,19,2.496911563892138,1.8397393971681595
pinn,20,2.459257396784696,1.8520202860236168
pinn,21,2.4255446841123076,1.786771696060896
pinn,22,2.393966393037276,1.8118263743817806
pinn,23,2.357560885753556,1.8171417750418186
pinn,24,2.3258511991840107,1.8302121423184872
pinn,25,2.287268976920207,1.8717655092477798
pinn,26,2.2596731230675466,1.820495843887329
pinn,27,2.2265926561807925,1.8280653692781925
pinn,28,2.18481705664646,1.8035815991461277
pinn,29,2.1565730477510234,1.898141149431467
pinn,30,2.11362316108975,1.8086680695414543
pinn,31,2.0713082912411145,1.8258652575314045
pinn,32,2.032952371322119,1.8628744781017303
pinn,33,1.9865421834199324,1.8378075771033764
pinn,34,1.942926869562021,1.9006147347390652
pinn,35,1.9312646111009621,1.8282388150691986
pinn,36,1.8798909587822412,1.9015133269131184
pinn,37,1.8452626725901728,1.8590634539723396
pinn,38,1.8064516419949739,1.8249134048819542
pinn,39,1.7870802580132314,1.94518231600523
pinn,40,1.7594244185643706,1.8245775364339352
pinn,41,1.7296556281478037,1.8960641212761402
fno,1,235.85865993650535,7.159315750002861
fno,2,9.157136824291214,6.991602450609207
fno,3,9.033012444793943,6.813189119100571
fno,4,8.922514237905208,6.857269793748856
fno,5,8.943288940686012,6.874797493219376
fno,6,8.909616148047768,6.877817466855049
fno,7,8.849825139102258,6.870506003499031
fno,8,8.923866008110197,6.756258741021156
fno,9,8.742896997881502,6.825683295726776
fno,10,8.714212456710724,6.788502797484398
fno,11,8.606952834035097,6.842560961842537
fno,12,8.548530612067271,7.425026252865791
fno,13,8.138338160609068,7.313590109348297
fno,14,6.884778290398036,4.4952855706214905
fno,15,6.008740010468856,4.238965541124344
fno,16,5.787112896621463,4.014229342341423
fno,17,5.574766400303294,4.0598500072956085
fno,18,5.634119629859924,3.9422255754470825
fno,19,5.469015127114156,3.8109525218605995
fno,20,5.500113360259844,3.910556510090828
fno,21,5.523327158373807,4.009238928556442
fno,22,5.421120644086906,4.166804596781731
fno,23,5.53406320753776,4.21478321403265
fno,24,5.514021186489361,3.779762715101242
fno,25,5.264915469135691,3.667877621948719
fno,26,5.22215418476361,3.780453532934189
fno,27,5.2720077928347076,3.8657052144408226
fno,28,5.215714663620523,3.7465948909521103
fno,29,5.255431045185436,4.141228199005127
fno,30,5.290346579589391,3.720592498779297
fno,31,5.176432456188051,3.7431117445230484
fno,32,5.107638309360022,4.476023375988007
fno,33,5.2279201430294355,4.077155694365501
fno,34,5.153078439207416,3.7697999328374863
fno,35,5.177789199611415,3.8482558205723763
fno,36,5.141788571248413,4.314685642719269
fno,37,5.1278206091153296,4.077416270971298
fno,38,5.283578432595777,4.077622517943382
fno,39,4.936970968962658,3.994661569595337
fno,40,5.146111161341309,3.7417862117290497
fno,41,5.07739145199772,3.882831498980522
fno,42,5.160156319735078,4.588592439889908
fno,43,5.070031634196933,3.7983455136418343
fno,44,5.096026387610454,4.002980202436447
fno,45,5.198265949256807,3.932051219046116
deeponet,1,7.763701333358825,4.003545492887497
deeponet,2,4.520402030040153,2.6668701246380806
deeponet,3,3.407018744427225,2.174429077655077
deeponet,4,2.9566931498380518,1.9825091660022736
deeponet,5,2.706301893641355,1.9978763572871685
deeponet,6,2.5681426572234263,1.8873876221477985
deeponet,7,2.4541583117760215,2.0438605546951294
deeponet,8,2.379122942332694,1.926288302987814
deeponet,9,2.259907047267959,1.8774640820920467
deeponet,10,2.160617722824157,2.085617519915104
deeponet,11,1.9725061089625,2.9417794197797775
deeponet,12,1.8509164289994673,1.8743183948099613
deeponet,13,1.7375483074678262,2.4115426763892174
deeponet,14,1.6117413084026382,2.1943102329969406
deeponet,15,1.496453072242586,2.7146795988082886
deeponet,16,1.4182421685207502,2.110479488968849
deeponet,17,1.3505912524438186,2.2676814384758472
deeponet,18,1.2531444847348179,2.1403663344681263
deeponet,19,1.241491625431498,2.463371505960822
deeponet,20,1.2397692745382136,2.5637312717735767
deeponet,21,1.1520800208856936,2.2081213239580393
deeponet,22,1.0989143290067378,2.344595327973366
deeponet,23,1.0441430967315855,2.229503095149994
deeponet,24,0.9918739051215734,2.273442178964615
deeponet,25,1.000087074140315,3.472254291176796
deeponet,26,0.936881202718486,2.457532174885273
deeponet,27,0.922941872489311,2.77115735411644
deeponet,28,0.9141084365693948,2.9118791706860065
deeponet,29,0.8358905612244436,2.4911574870347977
deeponet,30,0.9536397956576743,2.5791874676942825
deeponet,31,0.8688242762927482,2.9413710832595825
deeponet,32,0.9440466574293823,2.644004598259926
