AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
2.0,500000.0,0.5,10000.0,case_015,0,0,7648.912109375,7619.328125,fno,0006,0.0,8124,0,0.0
2.0,500000.0,0.5,25000.0,case_015,0,0,22648.912109375,22619.328125,fno,0006,0.0,8124,0,0.0
2.0,500000.0,0.5,101325.0,case_015,0,0,98973.9140625,98944.328125,fno,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,2500.0,case_016,0,28,-135.078369140625,-123.40185546875,fno,0006,0.0038158542589857214,8093,3,0.00036927621861152144
2.0,1000000.0,1.0,3000.0,case_016,0,0,364.921630859375,376.59814453125,fno,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,5000.0,case_016,0,0,2364.921875,2376.59814453125,fno,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,10000.0,case_016,0,0,7364.921875,7376.59765625,fno,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,25000.0,case_016,0,0,22364.921875,22376.59765625,fno,0006,0.0,8124,0,0.0
2.0,1000000.0,1.0,101325.0,case_016,0,0,98689.921875,98701.6015625,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,2500.0,case_017,0,0,197.796142578125,193.541748046875,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,3000.0,case_017,0,0,697.796142578125,693.541748046875,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,5000.0,case_017,0,0,2697.79638671875,2693.5419921875,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,10000.0,case_017,0,0,7697.7958984375,7693.5419921875,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,25000.0,case_017,0,0,22697.796875,22693.541015625,fno,0006,0.0,8124,0,0.0
4.0,100000.0,0.09999999999999999,101325.0,case_017,0,0,99022.796875,99018.5390625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,2500.0,case_018,0,0,190.294189453125,174.3515625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,3000.0,case_018,0,0,690.294189453125,674.3515625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,5000.0,case_018,0,0,2690.29443359375,2674.3515625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,10000.0,case_018,0,0,7690.2939453125,7674.3515625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,25000.0,case_018,0,0,22690.294921875,22674.3515625,fno,0006,0.0,8124,0,0.0
4.0,200000.0,0.19999999999999998,101325.0,case_018,0,0,99015.296875,98999.3515625,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,2500.0,case_019,0,0,118.27587890625,38.7353515625,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,3000.0,case_019,0,0,618.27587890625,538.7353515625,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,5000.0,case_019,0,0,2618.27587890625,2538.7353515625,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,10000.0,case_019,0,0,7618.275390625,7538.7353515625,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,25000.0,case_019,0,0,22618.275390625,22538.734375,fno,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,101325.0,case_019,0,0,98943.2734375,98863.734375,fno,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,2500.0,case_020,0,66,-325.3349609375,-446.334228515625,fno,0006,0.01292466765140325,8019,39,0.0048005908419497785
4.0,1000000.0,1.0,3000.0,case_020,0,0,174.6650390625,53.665771484375,fno,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,5000.0,case_020,0,0,2174.6650390625,2053.66552734375,fno,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,10000.0,case_020,0,0,7174.6650390625,7053.666015625,fno,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,25000.0,case_020,0,0,22174.6640625,22053.666015625,fno,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,101325.0,case_020,0,0,98499.6640625,98378.6640625,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,2500.0,case_021,0,0,196.49609375,190.330810546875,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,3000.0,case_021,0,0,696.49609375,690.330810546875,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,5000.0,case_021,0,0,2696.49609375,2690.3310546875,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,10000.0,case_021,0,0,7696.49609375,7690.3310546875,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,25000.0,case_021,0,0,22696.49609375,22690.330078125,fno,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,101325.0,case_021,0,0,99021.5,99015.328125,fno,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,2500.0,case_022,0,0,184.5673828125,160.87451171875,fno,0006,0.0,8124,0,0.0
